Payment_Id,Subscription_Id,Payment_Date,Amount,Payment_Status,Payment_Method
PAY_501227,SUB_30616,2025-12-03,79.0,Paid,ACH
PAY_501229,SUB_30618,2025-08-19,499.0,Paid,PAYPAL
PAY_501230,SUB_30619,2025-08-03,499.0,Paid,CREDIT_CARD
PAY_501231,SUB_30620,2025-09-24,79.0,Paid,ACH
PAY_501232,SUB_30620,2025-10-22,-79.0,Refunded,PAYPAL
PAY_501233,SUB_30620,2025-11-23,79.0,Failed,ACH
PAY_501234,SUB_30620,2025-12-21,79.0,Paid,STRIPE
PAY_501235,SUB_30621,2025-06-30,29.0,Failed,CREDIT_CARD
PAY_501236,SUB_30622,2025-09-08,79.0,Paid,STRIPE
PAY_501237,SUB_30622,2025-10-05,79.0,Paid,CREDIT_CARD
PAY_501238,SUB_30623,2025-09-06,79.0,Paid,CREDIT_CARD
PAY_501239,SUB_30623,2025-10-06,79.0,Paid,STRIPE
PAY_501240,SUB_30623,2025-11-04,-79.0,Refunded,STRIPE
PAY_501241,SUB_30623,2025-12-07,79.0,Paid,ACH
PAY_501242,SUB_30624,2025-07-15,79.0,Paid,PAYPAL
PAY_501243,SUB_30625,2025-02-26,79.0,Paid,ACH
PAY_501244,SUB_30625,2025-03-25,79.0,Failed,PAYPAL
PAY_501245,SUB_30625,2025-04-25,79.0,Paid,CREDIT_CARD
PAY_501246,SUB_30625,2025-05-24,79.0,Paid,STRIPE
PAY_501247,SUB_30626,2025-09-17,-29.0,Refunded,CREDIT_CARD
PAY_501248,SUB_30626,2025-10-16,29.0,Paid,STRIPE
PAY_501249,SUB_30626,2025-11-15,29.0,Paid,ACH
PAY_501250,SUB_30626,2025-12-15,29.0,Paid,ACH
PAY_501251,SUB_30627,2025-09-08,79.0,Failed,PAYPAL
PAY_501252,SUB_30627,2025-10-05,79.0,Paid,STRIPE
PAY_501253,SUB_30628,2025-05-07,-29.0,Refunded,CREDIT_CARD
PAY_501254,SUB_30629,2025-06-05,-29.0,Refunded,ACH
PAY_501255,SUB_30629,2025-07-05,-29.0,Refunded,PAYPAL
PAY_501256,SUB_30629,2025-08-03,29.0,Paid,STRIPE
PAY_501257,SUB_30629,2025-09-04,29.0,Paid,CREDIT_CARD
PAY_501258,SUB_30630,2025-05-27,79.0,Failed,ACH
PAY_501259,SUB_30630,2025-06-24,79.0,Paid,STRIPE
PAY_501260,SUB_30630,2025-07-25,79.0,Paid,ACH
PAY_501261,SUB_30630,2025-08-24,79.0,Paid,STRIPE
PAY_501262,SUB_30631,2025-12-01,79.0,Paid,PAYPAL
PAY_501263,SUB_30632,2025-12-13,29.0,Paid,CREDIT_CARD
PAY_501264,SUB_30632,2026-01-13,29.0,Paid,CREDIT_CARD
PAY_501265,SUB_30632,2026-02-14,29.0,Paid,STRIPE
PAY_501266,SUB_30633,2025-06-09,-79.0,Refunded,CREDIT_CARD
PAY_501267,SUB_30633,2025-07-10,79.0,Paid,CREDIT_CARD
PAY_501268,SUB_30634,2025-11-01,79.0,Paid,ACH
PAY_501269,SUB_30634,2025-12-02,79.0,Failed,CREDIT_CARD
PAY_501270,SUB_30634,2025-12-30,-79.0,Refunded,ACH
PAY_501271,SUB_30635,2025-05-29,499.0,Failed,PAYPAL
PAY_501272,SUB_30636,2025-06-18,499.0,Paid,ACH
PAY_501273,SUB_30636,2025-07-18,499.0,Paid,ACH
PAY_501274,SUB_30636,2025-08-17,499.0,Paid,STRIPE
PAY_501275,SUB_30636,2025-09-17,499.0,Failed,STRIPE
PAY_501276,SUB_30637,2025-11-24,-29.0,Refunded,ACH
PAY_501277,SUB_30638,2025-05-18,29.0,Failed,STRIPE
PAY_501278,SUB_30638,2025-06-16,-29.0,Refunded,STRIPE
PAY_501279,SUB_30638,2025-07-14,29.0,Failed,ACH
PAY_501280,SUB_30639,2025-08-15,499.0,Failed,PAYPAL
PAY_501281,SUB_30640,2025-11-05,29.0,Paid,ACH
PAY_501282,SUB_30641,2025-04-10,499.0,Paid,PAYPAL
PAY_501283,SUB_30642,2025-06-22,79.0,Paid,PAYPAL
PAY_501284,SUB_30643,2025-04-15,79.0,Paid,PAYPAL
PAY_501285,SUB_30643,2025-05-12,79.0,Paid,CREDIT_CARD
PAY_501286,SUB_30643,2025-06-11,79.0,Paid,ACH
PAY_501287,SUB_30643,2025-07-11,79.0,Paid,STRIPE
PAY_501288,SUB_30644,2025-08-10,79.0,Failed,STRIPE
PAY_501289,SUB_30645,2025-05-07,-79.0,Refunded,STRIPE
PAY_501290,SUB_30646,2025-06-04,-29.0,Refunded,PAYPAL
PAY_501291,SUB_30647,2025-09-25,-29.0,Refunded,PAYPAL
PAY_501292,SUB_30647,2025-10-24,29.0,Paid,PAYPAL
PAY_501293,SUB_30648,2025-08-10,-29.0,Refunded,CREDIT_CARD
PAY_501294,SUB_30648,2025-09-06,29.0,Failed,STRIPE
PAY_501295,SUB_30648,2025-10-09,29.0,Paid,ACH
PAY_501296,SUB_30648,2025-11-05,29.0,Failed,ACH
PAY_501297,SUB_30649,2025-10-08,-79.0,Refunded,STRIPE
PAY_501299,SUB_30651,2025-04-26,-79.0,Refunded,ACH
PAY_501300,SUB_30651,2025-05-28,-79.0,Refunded,ACH
PAY_501301,SUB_30652,2025-08-24,-79.0,Refunded,PAYPAL
PAY_501302,SUB_30653,2025-07-01,79.0,Paid,ACH
PAY_501303,SUB_30653,2025-07-29,79.0,Failed,PAYPAL
PAY_501304,SUB_30653,2025-08-27,-79.0,Refunded,PAYPAL
PAY_501305,SUB_30654,2025-02-12,79.0,Failed,STRIPE
PAY_501306,SUB_30654,2025-03-14,79.0,Paid,PAYPAL
PAY_501307,SUB_30654,2025-04-12,79.0,Paid,STRIPE
PAY_501308,SUB_30655,2025-08-13,-29.0,Refunded,PAYPAL
PAY_501309,SUB_30656,2025-12-20,79.0,Paid,CREDIT_CARD
PAY_501310,SUB_30657,2025-12-28,29.0,Failed,CREDIT_CARD
PAY_501311,SUB_30658,2025-07-01,-79.0,Refunded,ACH
PAY_501312,SUB_30658,2025-08-02,79.0,Paid,PAYPAL
PAY_501313,SUB_30658,2025-09-02,79.0,Paid,STRIPE
PAY_501314,SUB_30658,2025-10-02,79.0,Paid,CREDIT_CARD
PAY_501315,SUB_30659,2025-01-11,499.0,Paid,STRIPE
PAY_501316,SUB_30659,2025-02-11,499.0,Failed,CREDIT_CARD
PAY_501317,SUB_30659,2025-03-11,499.0,Paid,STRIPE
PAY_501318,SUB_30659,2025-04-10,499.0,Failed,ACH
PAY_501319,SUB_30660,2025-10-10,29.0,Paid,PAYPAL
PAY_501320,SUB_30661,2025-03-15,79.0,Paid,CREDIT_CARD
PAY_501321,SUB_30661,2025-04-15,79.0,Failed,ACH
PAY_501322,SUB_30661,2025-05-14,79.0,Paid,CREDIT_CARD
PAY_501324,SUB_30663,2025-09-20,499.0,Paid,CREDIT_CARD
PAY_501325,SUB_30663,2025-10-19,499.0,Paid,ACH
PAY_501326,SUB_30663,2025-11-18,-499.0,Refunded,CREDIT_CARD
PAY_501327,SUB_30664,2025-06-13,79.0,Paid,ACH
PAY_501328,SUB_30664,2025-07-13,79.0,Paid,STRIPE
PAY_501329,SUB_30665,2025-02-18,-499.0,Refunded,PAYPAL
PAY_501330,SUB_30665,2025-03-22,499.0,Failed,STRIPE
PAY_501331,SUB_30665,2025-04-19,-499.0,Refunded,ACH
PAY_501332,SUB_30665,2025-05-22,499.0,Paid,PAYPAL
PAY_501333,SUB_30666,2025-03-10,-79.0,Refunded,ACH
PAY_501334,SUB_30667,2025-08-20,-29.0,Refunded,PAYPAL
PAY_501335,SUB_30667,2025-09-19,29.0,Failed,CREDIT_CARD
PAY_501336,SUB_30667,2025-10-21,29.0,Failed,ACH
PAY_501337,SUB_30668,2025-11-16,79.0,Failed,ACH
PAY_501338,SUB_30669,2025-07-17,79.0,Paid,STRIPE
PAY_501339,SUB_30669,2025-08-16,79.0,Paid,ACH
PAY_501340,SUB_30670,2025-09-09,79.0,Paid,CREDIT_CARD
PAY_501341,SUB_30670,2025-10-11,-79.0,Refunded,CREDIT_CARD
PAY_501342,SUB_30670,2025-11-10,79.0,Failed,PAYPAL
PAY_501343,SUB_30671,2025-12-19,79.0,Paid,CREDIT_CARD
PAY_501344,SUB_30671,2026-01-19,79.0,Paid,STRIPE
PAY_501345,SUB_30671,2026-02-18,79.0,Paid,PAYPAL
PAY_501346,SUB_30671,2026-03-19,79.0,Paid,CREDIT_CARD
PAY_501347,SUB_30672,2025-01-18,79.0,Paid,ACH
PAY_501348,SUB_30672,2025-02-15,79.0,Paid,ACH
PAY_501349,SUB_30673,2025-10-11,79.0,Paid,STRIPE
PAY_501350,SUB_30673,2025-11-10,79.0,Failed,CREDIT_CARD
PAY_501351,SUB_30673,2025-12-13,79.0,Paid,CREDIT_CARD
PAY_501352,SUB_30674,2025-12-14,499.0,Paid,PAYPAL
PAY_501353,SUB_30675,2025-12-09,79.0,Paid,PAYPAL
PAY_501354,SUB_30676,2025-11-19,499.0,Paid,CREDIT_CARD
PAY_501355,SUB_30677,2025-02-11,-499.0,Refunded,PAYPAL
PAY_501357,SUB_30679,2025-03-19,-79.0,Refunded,CREDIT_CARD
PAY_501358,SUB_30680,2025-11-08,499.0,Failed,PAYPAL
PAY_501359,SUB_30681,2025-04-06,499.0,Failed,CREDIT_CARD
PAY_501360,SUB_30681,2025-05-03,499.0,Failed,CREDIT_CARD
PAY_501361,SUB_30681,2025-06-05,-499.0,Refunded,ACH
PAY_501362,SUB_30681,2025-07-02,499.0,Paid,STRIPE
PAY_501363,SUB_30682,2025-05-27,79.0,Failed,ACH
PAY_501364,SUB_30683,2025-08-09,79.0,Paid,CREDIT_CARD
PAY_501365,SUB_30683,2025-09-08,79.0,Paid,CREDIT_CARD
PAY_501366,SUB_30684,2025-03-14,-29.0,Refunded,ACH
PAY_501367,SUB_30684,2025-04-11,29.0,Failed,PAYPAL
PAY_501368,SUB_30684,2025-05-12,-29.0,Refunded,STRIPE
PAY_501369,SUB_30684,2025-06-11,29.0,Paid,STRIPE
PAY_501370,SUB_30685,2025-12-20,499.0,Paid,PAYPAL
PAY_501371,SUB_30686,2025-06-17,79.0,Paid,PAYPAL
PAY_501372,SUB_30686,2025-07-17,-79.0,Refunded,PAYPAL
PAY_501373,SUB_30687,2025-07-14,79.0,Paid,ACH
PAY_501374,SUB_30687,2025-08-13,79.0,Failed,CREDIT_CARD
PAY_501375,SUB_30688,2025-10-15,-79.0,Refunded,PAYPAL
PAY_501376,SUB_30689,2025-02-07,29.0,Failed,PAYPAL
PAY_501377,SUB_30689,2025-03-11,29.0,Failed,ACH
PAY_501378,SUB_30689,2025-04-08,-29.0,Refunded,CREDIT_CARD
PAY_501380,SUB_30691,2025-05-28,29.0,Failed,CREDIT_CARD
PAY_501381,SUB_30691,2025-06-28,29.0,Paid,ACH
PAY_501382,SUB_30692,2025-09-21,79.0,Failed,PAYPAL
PAY_501383,SUB_30692,2025-10-22,79.0,Paid,CREDIT_CARD
PAY_501385,SUB_30694,2025-01-24,-29.0,Refunded,ACH
PAY_501386,SUB_30695,2025-10-25,29.0,Failed,CREDIT_CARD
PAY_501387,SUB_30695,2025-11-21,-29.0,Refunded,PAYPAL
PAY_501389,SUB_30697,2025-08-17,499.0,Failed,CREDIT_CARD
PAY_501390,SUB_30697,2025-09-16,499.0,Failed,PAYPAL
PAY_501391,SUB_30698,2025-06-09,-499.0,Refunded,CREDIT_CARD
PAY_501396,SUB_30700,2025-02-28,79.0,Failed,STRIPE
PAY_501397,SUB_30701,2025-07-16,29.0,Paid,ACH
PAY_501398,SUB_30702,2025-08-19,499.0,Paid,STRIPE
PAY_501399,SUB_30703,2025-07-13,79.0,Failed,ACH
PAY_501400,SUB_30703,2025-08-11,79.0,Paid,CREDIT_CARD
PAY_501401,SUB_30704,2025-02-02,499.0,Paid,PAYPAL
PAY_501403,SUB_30706,2025-07-24,79.0,Failed,PAYPAL
PAY_501404,SUB_30707,2025-05-04,79.0,Paid,PAYPAL
PAY_501405,SUB_30708,2025-07-31,79.0,Failed,PAYPAL
PAY_501406,SUB_30708,2025-09-01,79.0,Paid,CREDIT_CARD
PAY_501407,SUB_30709,2025-02-25,79.0,Paid,PAYPAL
PAY_501408,SUB_30710,2025-03-08,79.0,Paid,PAYPAL
PAY_501409,SUB_30710,2025-04-06,79.0,Paid,ACH
PAY_501410,SUB_30710,2025-05-06,-79.0,Refunded,PAYPAL
PAY_501411,SUB_30710,2025-06-07,79.0,Failed,ACH
PAY_501412,SUB_30711,2025-12-19,499.0,Failed,STRIPE
PAY_501413,SUB_30711,2026-01-20,499.0,Paid,STRIPE
PAY_501414,SUB_30711,2026-02-17,499.0,Paid,CREDIT_CARD
PAY_501415,SUB_30712,2025-10-19,-29.0,Refunded,CREDIT_CARD
PAY_501416,SUB_30713,2025-10-09,-499.0,Refunded,ACH
PAY_501417,SUB_30713,2025-11-07,-499.0,Refunded,ACH
PAY_501418,SUB_30713,2025-12-07,499.0,Paid,STRIPE
PAY_501419,SUB_30713,2026-01-06,499.0,Paid,CREDIT_CARD
PAY_501420,SUB_30714,2025-06-04,499.0,Paid,PAYPAL
PAY_501421,SUB_30714,2025-07-04,499.0,Failed,CREDIT_CARD
PAY_501423,SUB_30716,2025-08-13,499.0,Paid,STRIPE
PAY_501424,SUB_30717,2025-10-08,-29.0,Refunded,STRIPE
PAY_501425,SUB_30717,2025-11-08,29.0,Paid,STRIPE
PAY_501426,SUB_30717,2025-12-10,29.0,Failed,ACH
PAY_501427,SUB_30717,2026-01-08,-29.0,Refunded,PAYPAL
PAY_501428,SUB_30718,2025-07-18,499.0,Paid,PAYPAL
PAY_501429,SUB_30719,2025-05-01,-79.0,Refunded,STRIPE
PAY_501430,SUB_30719,2025-05-28,79.0,Paid,PAYPAL
PAY_501431,SUB_30719,2025-06-27,79.0,Paid,CREDIT_CARD
PAY_501432,SUB_30720,2025-11-04,29.0,Failed,STRIPE
PAY_501433,SUB_30720,2025-12-05,-29.0,Refunded,CREDIT_CARD
PAY_501434,SUB_30720,2026-01-05,29.0,Failed,PAYPAL
PAY_501435,SUB_30720,2026-02-05,29.0,Failed,CREDIT_CARD
PAY_501436,SUB_30721,2025-04-29,79.0,Paid,PAYPAL
PAY_501437,SUB_30721,2025-05-26,79.0,Failed,CREDIT_CARD
PAY_501438,SUB_30722,2025-04-10,499.0,Paid,ACH
PAY_501439,SUB_30723,2025-08-09,79.0,Paid,CREDIT_CARD
PAY_501440,SUB_30723,2025-09-06,-79.0,Refunded,PAYPAL
PAY_501441,SUB_30724,2025-11-25,499.0,Paid,ACH
PAY_501442,SUB_30725,2025-01-20,499.0,Paid,ACH
PAY_501443,SUB_30726,2025-11-26,79.0,Failed,STRIPE
PAY_501445,SUB_30728,2025-07-08,79.0,Paid,PAYPAL
PAY_501446,SUB_30729,2025-11-25,29.0,Paid,ACH
PAY_501447,SUB_30730,2025-11-02,79.0,Failed,PAYPAL
PAY_501448,SUB_30731,2025-12-06,499.0,Paid,PAYPAL
PAY_501449,SUB_30731,2026-01-06,499.0,Paid,PAYPAL
PAY_501450,SUB_30732,2025-06-08,-499.0,Refunded,PAYPAL
PAY_501451,SUB_30732,2025-07-07,-499.0,Refunded,STRIPE
PAY_501452,SUB_30732,2025-08-05,499.0,Paid,STRIPE
PAY_501453,SUB_30733,2026-01-03,79.0,Paid,PAYPAL
PAY_501454,SUB_30734,2025-02-15,79.0,Paid,ACH
PAY_501455,SUB_30735,2025-03-27,-79.0,Refunded,PAYPAL
PAY_501456,SUB_30735,2025-04-27,79.0,Paid,STRIPE
PAY_501457,SUB_30736,2025-06-09,-29.0,Refunded,PAYPAL
PAY_501458,SUB_30736,2025-07-10,29.0,Failed,ACH
PAY_501459,SUB_30736,2025-08-08,29.0,Paid,STRIPE
PAY_501460,SUB_30737,2025-01-20,-29.0,Refunded,PAYPAL
PAY_501461,SUB_30737,2025-02-16,29.0,Paid,ACH
PAY_501462,SUB_30738,2025-03-19,79.0,Paid,ACH
PAY_501463,SUB_30738,2025-04-19,79.0,Failed,CREDIT_CARD
PAY_501464,SUB_30738,2025-05-18,-79.0,Refunded,PAYPAL
PAY_501465,SUB_30738,2025-06-17,-79.0,Refunded,CREDIT_CARD
PAY_501466,SUB_30739,2025-04-28,499.0,Paid,STRIPE
PAY_501467,SUB_30740,2025-07-31,-499.0,Refunded,CREDIT_CARD
PAY_501468,SUB_30741,2025-06-30,79.0,Failed,ACH
PAY_501469,SUB_30741,2025-08-01,-79.0,Refunded,STRIPE
PAY_501470,SUB_30741,2025-08-30,79.0,Paid,STRIPE
PAY_501471,SUB_30741,2025-09-28,79.0,Paid,CREDIT_CARD
PAY_501472,SUB_30742,2025-03-14,29.0,Paid,CREDIT_CARD
PAY_501473,SUB_30742,2025-04-13,29.0,Paid,STRIPE
PAY_501474,SUB_30742,2025-05-12,-29.0,Refunded,STRIPE
PAY_501475,SUB_30743,2025-04-06,-79.0,Refunded,ACH
PAY_501476,SUB_30743,2025-05-07,79.0,Paid,STRIPE
PAY_501477,SUB_30744,2025-08-23,79.0,Paid,STRIPE
PAY_501478,SUB_30744,2025-09-20,79.0,Paid,CREDIT_CARD
PAY_501479,SUB_30744,2025-10-21,79.0,Failed,PAYPAL
PAY_501480,SUB_30745,2025-12-29,499.0,Failed,ACH
PAY_501484,SUB_30747,2025-12-11,79.0,Paid,CREDIT_CARD
PAY_501485,SUB_30748,2025-07-27,79.0,Failed,CREDIT_CARD
PAY_501486,SUB_30749,2025-03-17,79.0,Paid,STRIPE
PAY_501488,SUB_30751,2025-10-19,79.0,Paid,STRIPE
PAY_501489,SUB_30751,2025-11-19,79.0,Paid,STRIPE
PAY_501490,SUB_30751,2025-12-16,79.0,Failed,STRIPE
PAY_501491,SUB_30752,2025-08-14,29.0,Paid,CREDIT_CARD
PAY_501492,SUB_30752,2025-09-15,29.0,Failed,CREDIT_CARD
PAY_501493,SUB_30752,2025-10-16,29.0,Paid,STRIPE
PAY_501494,SUB_30753,2025-08-08,79.0,Failed,STRIPE
PAY_501495,SUB_30753,2025-09-06,79.0,Paid,STRIPE
PAY_501496,SUB_30753,2025-10-06,79.0,Paid,ACH
PAY_501497,SUB_30753,2025-11-06,79.0,Paid,PAYPAL
PAY_501498,SUB_30754,2025-09-26,79.0,Paid,STRIPE
PAY_501499,SUB_30755,2025-10-08,79.0,Paid,ACH
PAY_501500,SUB_30755,2025-11-06,79.0,Paid,PAYPAL
PAY_501501,SUB_30755,2025-12-09,79.0,Paid,CREDIT_CARD
PAY_501502,SUB_30755,2026-01-05,-79.0,Refunded,STRIPE
PAY_501506,SUB_30757,2025-12-24,79.0,Paid,CREDIT_CARD
PAY_501507,SUB_30757,2026-01-26,79.0,Failed,CREDIT_CARD
PAY_501508,SUB_30757,2026-02-22,-79.0,Refunded,CREDIT_CARD
PAY_501509,SUB_30758,2025-02-07,-499.0,Refunded,CREDIT_CARD
PAY_501510,SUB_30759,2025-02-11,79.0,Paid,CREDIT_CARD
PAY_501511,SUB_30759,2025-03-14,79.0,Failed,PAYPAL
PAY_501512,SUB_30759,2025-04-12,79.0,Paid,STRIPE
PAY_501513,SUB_30760,2025-07-04,-29.0,Refunded,PAYPAL
PAY_501514,SUB_30760,2025-08-03,29.0,Paid,PAYPAL
PAY_501515,SUB_30760,2025-09-03,29.0,Paid,STRIPE
PAY_501516,SUB_30760,2025-09-30,-29.0,Refunded,CREDIT_CARD
PAY_501517,SUB_30761,2025-07-02,-29.0,Refunded,CREDIT_CARD
PAY_501518,SUB_30761,2025-07-31,29.0,Failed,PAYPAL
PAY_501519,SUB_30761,2025-09-01,29.0,Failed,ACH
PAY_501520,SUB_30761,2025-09-30,29.0,Paid,CREDIT_CARD
PAY_501521,SUB_30762,2025-04-18,79.0,Failed,ACH
PAY_501522,SUB_30763,2025-10-18,79.0,Paid,CREDIT_CARD
PAY_501523,SUB_30764,2025-03-29,29.0,Failed,PAYPAL
PAY_501524,SUB_30765,2025-09-02,79.0,Paid,STRIPE
PAY_501525,SUB_30766,2025-05-13,29.0,Paid,STRIPE
PAY_501526,SUB_30766,2025-06-12,29.0,Paid,PAYPAL
PAY_501527,SUB_30766,2025-07-12,29.0,Paid,ACH
PAY_501528,SUB_30767,2025-06-19,79.0,Paid,ACH
PAY_501529,SUB_30767,2025-07-20,79.0,Paid,CREDIT_CARD
PAY_501530,SUB_30767,2025-08-18,-79.0,Refunded,STRIPE
PAY_501531,SUB_30768,2025-03-11,79.0,Paid,ACH
PAY_501532,SUB_30769,2025-10-09,29.0,Failed,PAYPAL
PAY_501533,SUB_30769,2025-11-08,29.0,Paid,PAYPAL
PAY_501534,SUB_30769,2025-12-10,29.0,Paid,ACH
PAY_501535,SUB_30770,2025-08-04,79.0,Paid,PAYPAL
PAY_501536,SUB_30771,2025-12-16,29.0,Paid,CREDIT_CARD
PAY_501537,SUB_30771,2026-01-14,29.0,Paid,STRIPE
PAY_501541,SUB_30773,2025-03-23,29.0,Failed,STRIPE
PAY_501542,SUB_30774,2025-03-26,79.0,Paid,STRIPE
PAY_501543,SUB_30775,2025-02-23,79.0,Failed,ACH
PAY_501544,SUB_30776,2025-04-22,79.0,Paid,PAYPAL
PAY_501545,SUB_30776,2025-05-22,79.0,Failed,ACH
PAY_501546,SUB_30776,2025-06-20,79.0,Failed,PAYPAL
PAY_501547,SUB_30776,2025-07-21,79.0,Failed,CREDIT_CARD
PAY_501548,SUB_30777,2025-10-15,79.0,Paid,PAYPAL
PAY_501549,SUB_30777,2025-11-14,79.0,Paid,ACH
PAY_501550,SUB_30777,2025-12-15,79.0,Paid,CREDIT_CARD
PAY_501551,SUB_30777,2026-01-12,79.0,Failed,PAYPAL
PAY_501554,SUB_30780,2025-08-09,79.0,Paid,CREDIT_CARD
PAY_501555,SUB_30781,2025-12-24,79.0,Paid,ACH
PAY_501556,SUB_30781,2026-01-23,-79.0,Refunded,CREDIT_CARD
PAY_501557,SUB_30781,2026-02-21,79.0,Paid,CREDIT_CARD
PAY_501559,SUB_30783,2025-02-18,29.0,Failed,PAYPAL
PAY_501560,SUB_30783,2025-03-22,29.0,Failed,PAYPAL
PAY_501561,SUB_30783,2025-04-19,29.0,Paid,ACH
PAY_501562,SUB_30784,2025-03-29,-499.0,Refunded,PAYPAL
PAY_501563,SUB_30785,2025-10-14,79.0,Paid,STRIPE
PAY_501564,SUB_30785,2025-11-12,79.0,Paid,ACH
PAY_501565,SUB_30786,2025-10-31,29.0,Paid,CREDIT_CARD
PAY_501566,SUB_30787,2025-02-12,79.0,Paid,CREDIT_CARD
PAY_501567,SUB_30787,2025-03-14,79.0,Paid,PAYPAL
PAY_501568,SUB_30788,2025-08-01,-29.0,Refunded,ACH
PAY_501569,SUB_30789,2025-06-15,79.0,Failed,PAYPAL
PAY_501570,SUB_30789,2025-07-15,79.0,Failed,CREDIT_CARD
PAY_501571,SUB_30789,2025-08-14,-79.0,Refunded,ACH
PAY_501572,SUB_30789,2025-09-14,-79.0,Refunded,CREDIT_CARD
PAY_501573,SUB_30790,2025-04-17,29.0,Failed,CREDIT_CARD
PAY_501574,SUB_30791,2025-08-07,-79.0,Refunded,CREDIT_CARD
PAY_501575,SUB_30792,2025-01-13,-499.0,Refunded,ACH
PAY_501576,SUB_30793,2025-04-23,-29.0,Refunded,PAYPAL
PAY_501577,SUB_30794,2025-08-10,79.0,Failed,ACH
PAY_501578,SUB_30794,2025-09-09,79.0,Failed,ACH
PAY_501579,SUB_30794,2025-10-09,-79.0,Refunded,STRIPE
PAY_501580,SUB_30795,2025-05-29,79.0,Paid,STRIPE
PAY_501581,SUB_30795,2025-06-30,79.0,Paid,STRIPE
PAY_501582,SUB_30796,2025-02-27,79.0,Paid,ACH
PAY_501584,SUB_30798,2025-07-13,-79.0,Refunded,STRIPE
PAY_501585,SUB_30798,2025-08-11,79.0,Paid,ACH
PAY_501586,SUB_30798,2025-09-12,79.0,Paid,STRIPE
PAY_501587,SUB_30799,2025-01-14,29.0,Paid,CREDIT_CARD
PAY_501588,SUB_30799,2025-02-10,29.0,Paid,PAYPAL
PAY_501589,SUB_30799,2025-03-14,29.0,Failed,PAYPAL
PAY_501590,SUB_30799,2025-04-13,29.0,Paid,STRIPE
PAY_501591,SUB_30800,2025-02-09,-79.0,Refunded,CREDIT_CARD
PAY_501592,SUB_30800,2025-03-12,79.0,Paid,PAYPAL
PAY_501593,SUB_30800,2025-04-13,79.0,Paid,PAYPAL
PAY_501594,SUB_30801,2025-05-15,-79.0,Refunded,CREDIT_CARD
PAY_501595,SUB_30801,2025-06-16,-79.0,Refunded,PAYPAL
PAY_501596,SUB_30802,2025-06-23,79.0,Paid,ACH
PAY_501597,SUB_30803,2025-11-27,-79.0,Refunded,PAYPAL
PAY_501598,SUB_30803,2025-12-27,79.0,Failed,ACH
PAY_501599,SUB_30803,2026-01-27,79.0,Paid,CREDIT_CARD
PAY_501600,SUB_30804,2025-09-13,79.0,Paid,PAYPAL
PAY_501601,SUB_30804,2025-10-15,79.0,Paid,STRIPE
PAY_501602,SUB_30805,2025-11-18,499.0,Paid,PAYPAL
PAY_501603,SUB_30806,2025-08-29,-29.0,Refunded,PAYPAL
PAY_501604,SUB_30807,2025-02-20,-29.0,Refunded,ACH
PAY_501605,SUB_30808,2025-07-19,79.0,Failed,STRIPE
PAY_501606,SUB_30808,2025-08-17,79.0,Paid,CREDIT_CARD
PAY_501607,SUB_30808,2025-09-17,79.0,Paid,CREDIT_CARD
PAY_501608,SUB_30809,2025-01-28,79.0,Failed,PAYPAL
PAY_501609,SUB_30809,2025-02-26,-79.0,Refunded,ACH
PAY_501611,SUB_30811,2025-12-13,29.0,Failed,STRIPE
PAY_501612,SUB_30812,2025-12-24,-79.0,Refunded,PAYPAL
PAY_501613,SUB_30812,2026-01-25,79.0,Failed,ACH
PAY_501614,SUB_30812,2026-02-22,79.0,Paid,STRIPE
PAY_501615,SUB_30812,2026-03-23,79.0,Paid,CREDIT_CARD
PAY_501616,SUB_30813,2025-08-16,499.0,Paid,STRIPE
PAY_501617,SUB_30813,2025-09-15,499.0,Failed,ACH
PAY_501618,SUB_30813,2025-10-17,-499.0,Refunded,PAYPAL
PAY_501619,SUB_30813,2025-11-14,499.0,Failed,STRIPE
PAY_501621,SUB_30815,2025-03-04,29.0,Failed,PAYPAL
PAY_501622,SUB_30816,2025-08-15,-499.0,Refunded,ACH
PAY_501623,SUB_30817,2025-08-04,499.0,Paid,CREDIT_CARD
PAY_501624,SUB_30818,2025-03-13,79.0,Paid,STRIPE
PAY_501625,SUB_30819,2025-12-12,79.0,Paid,CREDIT_CARD
PAY_501626,SUB_30819,2026-01-12,-79.0,Refunded,STRIPE
PAY_501627,SUB_30819,2026-02-08,79.0,Paid,PAYPAL
PAY_501628,SUB_30819,2026-03-11,79.0,Paid,STRIPE
PAY_501629,SUB_30820,2025-04-29,79.0,Paid,CREDIT_CARD
PAY_501630,SUB_30820,2025-05-27,79.0,Paid,PAYPAL
PAY_501631,SUB_30820,2025-06-25,-79.0,Refunded,STRIPE
PAY_501632,SUB_30820,2025-07-25,79.0,Failed,CREDIT_CARD
PAY_501633,SUB_30821,2025-07-07,499.0,Failed,ACH
PAY_501634,SUB_30822,2025-05-25,79.0,Paid,CREDIT_CARD
PAY_501635,SUB_30822,2025-06-24,79.0,Failed,PAYPAL
PAY_501636,SUB_30823,2025-06-07,499.0,Paid,STRIPE
PAY_501637,SUB_30823,2025-07-08,499.0,Paid,PAYPAL
PAY_501638,SUB_30823,2025-08-05,-499.0,Refunded,ACH
PAY_501639,SUB_30823,2025-09-07,499.0,Paid,STRIPE
PAY_501640,SUB_30824,2025-07-31,79.0,Paid,ACH
