Usage_Id,Customer_Id,Event_Date,Feature_Name,Login_Count,Session_Minutes
USG_719919,CUST_2802,2025-02-17,Billing_Edit,3,62.4
USG_719920,CUST_2802,2025-01-14,Billing_Edit,8,8.43
USG_719921,CUST_2802,2025-07-01,Unknown,8,28.39
USG_719922,CUST_2802,2025-10-22,Export_Csv,8,79.71
USG_719923,CUST_2802,2025-11-20,Export_Csv,1,74.26
USG_719924,CUST_2802,2025-06-04,Dashboard_View,8,105.73
USG_719925,CUST_2802,2025-08-14,Export_Csv,2,91.69
USG_719926,CUST_2802,2025-09-05,Dashboard_View,4,86.9
USG_719927,CUST_2802,2025-10-21,Unknown,6,94.68
USG_719928,CUST_2802,2025-08-06,Dashboard_View,3,7.8
USG_719929,CUST_2802,2025-12-10,Export_Csv,6,80.94
USG_719930,CUST_2802,2025-03-15,Export_Csv,7,25.27
USG_719931,CUST_2802,2025-01-03,Team_Invite,3,40.68
USG_719932,CUST_2802,2025-05-24,Billing_Edit,3,105.68
USG_719933,CUST_2802,2025-11-30,Team_Invite,8,111.9
USG_719934,CUST_2802,2025-07-23,Unknown,2,56.03
USG_719935,CUST_2802,2025-07-02,Team_Invite,6,34.19
USG_719936,CUST_2802,2025-09-01,Api_Post,7,64.29
USG_719937,CUST_2802,2025-03-01,Api_Post,8,109.62
USG_719938,CUST_2802,2025-04-15,Billing_Edit,7,28.05
USG_719939,CUST_2802,2025-04-28,Dashboard_View,8,117.48
USG_719940,CUST_2802,2025-08-15,Export_Csv,5,27.52
USG_719941,CUST_2802,2025-11-16,Team_Invite,4,71.56
USG_719942,CUST_2803,2025-04-20,Api_Post,4,13.87
USG_719943,CUST_2803,2025-01-10,Unknown,1,68.77
USG_719944,CUST_2803,2025-04-29,Billing_Edit,4,19.22
USG_719945,CUST_2803,2025-06-21,Billing_Edit,3,20.92
USG_719946,CUST_2803,2025-01-19,Api_Post,8,74.0
USG_719947,CUST_2803,2025-06-06,Billing_Edit,7,71.12
USG_719948,CUST_2803,2025-05-15,Export_Csv,8,22.88
USG_719949,CUST_2803,2025-10-31,Api_Post,8,10.52
USG_719950,CUST_2803,2025-07-09,Team_Invite,8,25.21
USG_719951,CUST_2803,2025-10-06,Export_Csv,5,6.25
USG_719952,CUST_2803,2025-05-28,Billing_Edit,1,51.87
USG_719953,CUST_2803,2025-11-07,Export_Csv,6,76.32
USG_719954,CUST_2803,2025-11-03,Export_Csv,5,77.13
USG_719955,CUST_2803,2025-11-24,Api_Post,2,68.54
USG_719956,CUST_2803,2025-06-22,Api_Post,5,67.44
USG_719957,CUST_2803,2025-10-21,Api_Post,5,79.43
USG_719958,CUST_2803,2025-10-21,Api_Post,7,20.14
USG_719959,CUST_2803,2025-03-14,Billing_Edit,7,40.32
USG_719960,CUST_2803,2025-05-17,Dashboard_View,4,119.95
USG_719961,CUST_2803,2025-02-24,Dashboard_View,8,76.1
USG_719962,CUST_2803,2025-09-07,Dashboard_View,7,63.9
USG_719963,CUST_2803,2025-01-06,Team_Invite,2,46.02
USG_719964,CUST_2803,2025-07-13,Team_Invite,7,100.75
USG_719965,CUST_2803,2025-05-19,Api_Post,6,74.15
USG_719966,CUST_2803,2025-12-11,Export_Csv,8,39.98
USG_719967,CUST_2803,2025-02-22,Dashboard_View,5,16.61
USG_719968,CUST_2803,2025-08-28,Api_Post,5,79.54
USG_719969,CUST_2803,2025-05-13,Api_Post,4,112.91
USG_719970,CUST_2803,2025-03-04,Team_Invite,8,109.48
USG_719971,CUST_2803,2025-06-26,Billing_Edit,2,66.97
USG_719972,CUST_2803,2025-07-01,Api_Post,3,113.18
USG_719973,CUST_2803,2025-09-25,Billing_Edit,2,56.35
USG_719974,CUST_2803,2025-07-14,Team_Invite,5,11.17
USG_719975,CUST_2803,2025-05-23,Team_Invite,7,58.92
USG_719976,CUST_2804,2025-01-12,Dashboard_View,4,106.55
USG_719977,CUST_2804,2025-03-27,Billing_Edit,1,36.27
USG_719978,CUST_2804,2025-06-17,Billing_Edit,2,83.19
USG_719979,CUST_2804,2025-11-06,Dashboard_View,7,57.29
USG_719980,CUST_2804,2025-08-30,Export_Csv,6,83.65
USG_719981,CUST_2804,2025-07-28,Dashboard_View,3,81.99
USG_719982,CUST_2804,2025-05-12,Export_Csv,7,26.54
USG_719983,CUST_2804,2025-02-18,Billing_Edit,3,72.99
USG_719984,CUST_2804,2025-10-18,Team_Invite,6,40.25
USG_719985,CUST_2804,2025-05-26,Api_Post,7,74.8
USG_719986,CUST_2804,2025-06-22,Team_Invite,1,24.83
USG_719987,CUST_2804,2025-04-19,Billing_Edit,5,90.09
USG_719988,CUST_2804,2025-02-13,Team_Invite,1,23.08
USG_719989,CUST_2804,2025-10-09,Unknown,7,84.12
USG_719990,CUST_2804,2025-08-28,Api_Post,8,35.7
USG_719991,CUST_2804,2025-11-05,Billing_Edit,1,114.59
USG_719992,CUST_2804,2025-03-01,Dashboard_View,3,109.84
USG_719993,CUST_2804,2025-07-15,Api_Post,4,116.06
USG_719994,CUST_2805,2025-06-18,Dashboard_View,8,60.43
USG_719995,CUST_2805,2025-01-10,Unknown,4,79.89
USG_719996,CUST_2805,2025-09-27,Team_Invite,2,8.23
USG_719997,CUST_2805,2025-05-04,Billing_Edit,6,53.16
USG_719998,CUST_2805,2025-10-01,Export_Csv,7,26.09
USG_719999,CUST_2805,2025-09-17,Export_Csv,2,84.42
USG_720000,CUST_2805,2025-12-06,Team_Invite,2,25.95
USG_720001,CUST_2805,2025-10-11,Export_Csv,7,99.35
USG_720002,CUST_2805,2025-02-26,Team_Invite,8,74.46
USG_720003,CUST_2805,2025-03-18,Team_Invite,6,57.04
USG_720004,CUST_2806,2025-05-20,Team_Invite,5,50.25
USG_720005,CUST_2806,2025-01-15,Export_Csv,8,14.93
USG_720006,CUST_2806,2025-05-29,Dashboard_View,3,116.73
USG_720007,CUST_2806,2025-01-29,Api_Post,5,114.43
USG_720008,CUST_2806,2025-09-25,Dashboard_View,6,38.51
USG_720009,CUST_2806,2025-12-05,Api_Post,4,46.19
USG_720010,CUST_2806,2025-02-25,Team_Invite,6,44.06
USG_720011,CUST_2806,2025-05-15,Export_Csv,5,99.97
USG_720012,CUST_2806,2025-10-28,Unknown,1,35.48
USG_720013,CUST_2806,2025-11-02,Api_Post,3,73.38
USG_720014,CUST_2806,2025-05-20,Billing_Edit,3,39.27
USG_720015,CUST_2806,2025-05-23,Api_Post,4,82.31
USG_720016,CUST_2806,2025-03-08,Billing_Edit,4,13.61
USG_720017,CUST_2806,2025-03-19,Dashboard_View,5,26.73
USG_720018,CUST_2806,2025-11-28,Dashboard_View,4,99.56
USG_720019,CUST_2806,2025-11-07,Dashboard_View,6,97.19
USG_720020,CUST_2806,2025-11-19,Export_Csv,6,77.76
USG_720021,CUST_2806,2025-02-27,Dashboard_View,1,71.78
USG_720022,CUST_2806,2025-05-02,Billing_Edit,3,8.9
USG_720023,CUST_2806,2025-03-15,Dashboard_View,2,116.79
USG_720024,CUST_2806,2025-05-22,Billing_Edit,6,67.1
USG_720025,CUST_2806,2025-08-24,Dashboard_View,5,118.71
USG_720026,CUST_2806,2025-12-03,Dashboard_View,1,41.15
USG_720027,CUST_2806,2025-11-01,Export_Csv,6,110.41
USG_720028,CUST_2806,2025-03-25,Billing_Edit,4,114.5
USG_720029,CUST_2806,2025-06-27,Api_Post,3,72.45
USG_720030,CUST_2806,2025-12-16,Billing_Edit,2,44.6
USG_720031,CUST_2806,2025-01-16,Api_Post,1,39.66
USG_720032,CUST_2806,2025-04-26,Api_Post,5,57.32
USG_720033,CUST_2806,2025-09-15,Api_Post,5,22.95
USG_720034,CUST_2806,2025-12-03,Dashboard_View,6,33.34
USG_720035,CUST_2806,2025-12-05,Team_Invite,7,46.26
USG_720036,CUST_2806,2025-08-05,Team_Invite,6,61.28
USG_720037,CUST_2806,2025-04-26,Billing_Edit,5,99.37
USG_720038,CUST_2806,2025-02-09,Api_Post,2,68.11
USG_720039,CUST_2806,2025-04-13,Billing_Edit,3,56.86
USG_720040,CUST_2806,2025-02-21,Team_Invite,6,109.57
USG_720041,CUST_2806,2025-01-18,Team_Invite,1,119.29
USG_720042,CUST_2807,2025-05-29,Api_Post,5,78.52
USG_720043,CUST_2807,2025-08-01,Export_Csv,2,12.81
USG_720044,CUST_2807,2025-05-26,Team_Invite,7,71.92
USG_720045,CUST_2807,2025-02-19,Api_Post,2,92.87
USG_720046,CUST_2807,2025-02-06,Team_Invite,4,58.05
USG_720047,CUST_2807,2025-07-13,Billing_Edit,3,100.97
USG_720048,CUST_2807,2025-11-25,Team_Invite,3,8.87
USG_720049,CUST_2807,2025-11-27,Export_Csv,4,96.09
USG_720050,CUST_2807,2025-09-13,Export_Csv,3,50.16
USG_720051,CUST_2807,2025-09-19,Billing_Edit,1,118.71
USG_720052,CUST_2807,2025-02-19,Team_Invite,3,68.83
USG_720053,CUST_2807,2025-02-28,Team_Invite,5,38.32
USG_720054,CUST_2807,2025-11-11,Billing_Edit,1,30.13
USG_720055,CUST_2807,2025-11-09,Billing_Edit,5,91.18
USG_720056,CUST_2807,2025-02-19,Team_Invite,2,87.54
USG_720057,CUST_2808,2025-03-30,Api_Post,5,87.04
USG_720058,CUST_2808,2025-06-12,Billing_Edit,6,104.74
USG_720059,CUST_2808,2025-10-04,Team_Invite,3,63.84
USG_720060,CUST_2808,2025-01-25,Export_Csv,7,58.35
USG_720061,CUST_2808,2025-11-15,Export_Csv,6,115.46
USG_720062,CUST_2808,2025-03-14,Export_Csv,4,76.69
USG_720063,CUST_2808,2025-02-05,Team_Invite,4,83.33
USG_720064,CUST_2808,2025-06-08,Team_Invite,1,70.76
USG_720065,CUST_2808,2025-05-18,Billing_Edit,5,71.86
USG_720066,CUST_2808,2025-08-20,Dashboard_View,4,19.42
USG_720067,CUST_2808,2025-01-04,Billing_Edit,6,68.35
USG_720068,CUST_2808,2025-03-27,Team_Invite,5,5.99
USG_720069,CUST_2808,2025-07-04,Team_Invite,7,45.49
USG_720070,CUST_2808,2025-08-20,Dashboard_View,4,84.58
USG_720071,CUST_2808,2025-05-24,Api_Post,2,19.58
USG_720072,CUST_2808,2025-02-14,Export_Csv,5,38.66
USG_720073,CUST_2808,2025-03-11,Billing_Edit,6,26.86
USG_720074,CUST_2808,2025-06-24,Billing_Edit,5,104.78
USG_720075,CUST_2808,2025-10-25,Api_Post,4,26.35
USG_720076,CUST_2808,2025-07-26,Billing_Edit,1,12.33
USG_720077,CUST_2808,2025-06-18,Api_Post,2,15.23
USG_720078,CUST_2808,2025-08-09,Api_Post,2,49.42
USG_720079,CUST_2808,2025-10-31,Billing_Edit,2,110.37
USG_720080,CUST_2808,2025-03-04,Team_Invite,4,70.91
USG_720081,CUST_2808,2025-05-30,Api_Post,2,7.64
USG_720082,CUST_2809,2025-09-28,Api_Post,1,116.14
USG_720083,CUST_2809,2025-06-05,Export_Csv,4,39.89
USG_720084,CUST_2809,2025-02-26,Export_Csv,3,111.24
USG_720085,CUST_2809,2025-01-10,Export_Csv,1,31.43
USG_720086,CUST_2809,2025-01-18,Export_Csv,8,44.69
USG_720087,CUST_2809,2025-11-16,Dashboard_View,4,41.65
USG_720088,CUST_2809,2025-05-06,Team_Invite,1,35.75
USG_720089,CUST_2809,2025-07-18,Unknown,7,7.65
USG_720090,CUST_2809,2025-04-18,Dashboard_View,8,57.27
USG_720091,CUST_2809,2025-10-08,Billing_Edit,6,100.4
USG_720092,CUST_2809,2025-02-11,Export_Csv,5,95.48
USG_720093,CUST_2809,2025-08-31,Team_Invite,5,79.5
USG_720094,CUST_2809,2025-01-18,Billing_Edit,6,36.27
USG_720095,CUST_2809,2025-02-24,Export_Csv,7,91.22
USG_720096,CUST_2809,2025-12-03,Billing_Edit,4,108.87
USG_720097,CUST_2809,2025-10-05,Export_Csv,4,9.87
USG_720098,CUST_2809,2025-05-26,Api_Post,8,14.24
USG_720099,CUST_2809,2025-05-17,Billing_Edit,8,107.64
USG_720100,CUST_2809,2025-08-31,Export_Csv,8,10.28
USG_720101,CUST_2809,2025-04-03,Billing_Edit,8,20.94
USG_720102,CUST_2809,2025-06-05,Dashboard_View,5,29.28
USG_720103,CUST_2809,2025-10-12,Unknown,1,118.31
USG_720104,CUST_2809,2025-10-13,Export_Csv,7,109.34
USG_720105,CUST_2809,2025-04-03,Export_Csv,3,98.32
USG_720145,CUST_2811,2025-05-10,Billing_Edit,2,21.91
USG_720146,CUST_2811,2025-06-14,Dashboard_View,5,86.88
USG_720147,CUST_2811,2025-05-06,Api_Post,8,93.69
USG_720148,CUST_2811,2025-05-16,Billing_Edit,2,18.6
USG_720149,CUST_2811,2025-04-29,Billing_Edit,6,56.58
USG_720150,CUST_2811,2025-01-31,Team_Invite,4,109.23
USG_720151,CUST_2811,2025-05-02,Billing_Edit,8,15.81
USG_720152,CUST_2811,2025-11-01,Api_Post,3,44.38
USG_720153,CUST_2811,2025-10-18,Dashboard_View,3,27.66
USG_720154,CUST_2811,2025-11-20,Dashboard_View,1,41.05
USG_720155,CUST_2811,2025-02-23,Dashboard_View,3,64.16
USG_720156,CUST_2811,2025-04-16,Billing_Edit,8,58.77
USG_720157,CUST_2811,2025-11-08,Team_Invite,6,49.81
USG_720158,CUST_2811,2025-01-13,Export_Csv,8,82.97
USG_720159,CUST_2811,2025-09-19,Export_Csv,8,53.96
USG_720160,CUST_2811,2025-12-17,Team_Invite,5,36.79
USG_720161,CUST_2811,2025-02-08,Billing_Edit,2,44.12
USG_720162,CUST_2811,2025-02-10,Api_Post,4,92.63
USG_720163,CUST_2811,2025-04-14,Export_Csv,6,28.23
USG_720164,CUST_2811,2025-04-07,Unknown,5,37.15
USG_720165,CUST_2811,2025-11-24,Api_Post,6,31.73
USG_720166,CUST_2812,2025-05-22,Export_Csv,7,8.14
USG_720167,CUST_2812,2025-06-30,Dashboard_View,5,44.42
USG_720168,CUST_2812,2025-11-04,Dashboard_View,8,6.98
USG_720169,CUST_2812,2025-01-08,Export_Csv,5,107.78
USG_720170,CUST_2812,2025-08-17,Export_Csv,5,91.38
USG_720171,CUST_2812,2025-08-27,Export_Csv,3,83.2
USG_720172,CUST_2812,2025-10-29,Billing_Edit,5,84.51
USG_720173,CUST_2812,2025-08-20,Billing_Edit,3,105.96
USG_720174,CUST_2812,2025-06-28,Export_Csv,6,91.81
USG_720175,CUST_2812,2025-12-04,Team_Invite,6,59.56
USG_720176,CUST_2813,2025-04-29,Billing_Edit,2,80.18
USG_720177,CUST_2813,2025-11-05,Api_Post,8,44.19
USG_720178,CUST_2813,2025-11-01,Api_Post,2,25.01
USG_720179,CUST_2813,2025-03-23,Team_Invite,7,7.97
USG_720180,CUST_2813,2025-02-04,Team_Invite,8,57.14
USG_720181,CUST_2813,2025-03-19,Export_Csv,7,30.98
USG_720182,CUST_2813,2025-06-07,Billing_Edit,8,23.4
USG_720183,CUST_2813,2025-12-14,Unknown,2,97.46
USG_720184,CUST_2813,2025-06-15,Export_Csv,2,97.72
USG_720185,CUST_2813,2025-08-01,Dashboard_View,8,57.99
USG_720186,CUST_2813,2025-01-20,Dashboard_View,1,112.76
USG_720187,CUST_2813,2025-06-08,Billing_Edit,8,68.46
USG_720188,CUST_2813,2025-03-31,Dashboard_View,2,102.1
USG_720189,CUST_2813,2025-09-27,Billing_Edit,8,92.61
USG_720190,CUST_2813,2025-11-22,Dashboard_View,3,17.09
USG_720191,CUST_2813,2025-07-12,Billing_Edit,6,78.55
USG_720192,CUST_2813,2025-05-02,Api_Post,1,70.68
USG_720193,CUST_2813,2025-04-07,Dashboard_View,4,29.39
USG_720194,CUST_2813,2025-05-14,Dashboard_View,6,13.34
USG_720195,CUST_2813,2025-11-02,Team_Invite,8,90.61
USG_720196,CUST_2813,2025-03-04,Export_Csv,4,89.84
USG_720226,CUST_2815,2025-06-28,Export_Csv,6,52.69
USG_720227,CUST_2815,2025-08-29,Billing_Edit,1,103.7
USG_720228,CUST_2815,2025-09-21,Dashboard_View,4,66.92
USG_720229,CUST_2815,2025-11-28,Export_Csv,2,72.83
USG_720230,CUST_2815,2025-03-14,Api_Post,5,26.57
USG_720231,CUST_2815,2025-12-05,Export_Csv,4,32.33
USG_720232,CUST_2815,2025-05-12,Export_Csv,8,100.83
USG_720233,CUST_2815,2025-06-14,Billing_Edit,7,47.11
USG_720234,CUST_2815,2025-12-15,Team_Invite,8,117.01
USG_720235,CUST_2815,2025-03-20,Team_Invite,5,72.27
USG_720236,CUST_2815,2025-07-08,Billing_Edit,7,63.73
USG_720237,CUST_2815,2025-12-10,Dashboard_View,3,21.69
USG_720238,CUST_2815,2025-02-21,Billing_Edit,4,111.6
USG_720239,CUST_2815,2025-10-18,Team_Invite,6,116.87
USG_720240,CUST_2815,2025-02-01,Dashboard_View,8,32.73
USG_720241,CUST_2815,2025-02-23,Export_Csv,2,80.65
USG_720242,CUST_2815,2025-11-25,Team_Invite,8,24.41
USG_720243,CUST_2815,2025-02-13,Export_Csv,2,61.07
USG_720244,CUST_2815,2025-04-09,Dashboard_View,6,71.05
USG_720245,CUST_2815,2025-10-02,Api_Post,2,76.93
USG_720246,CUST_2815,2025-02-12,Team_Invite,8,67.37
USG_720247,CUST_2816,2025-04-02,Billing_Edit,6,42.77
USG_720248,CUST_2816,2025-06-05,Billing_Edit,2,110.43
USG_720249,CUST_2816,2025-02-12,Team_Invite,2,48.02
USG_720250,CUST_2816,2025-02-20,Billing_Edit,4,31.37
USG_720251,CUST_2816,2025-08-25,Billing_Edit,5,72.31
USG_720252,CUST_2816,2025-05-09,Billing_Edit,3,14.31
USG_720253,CUST_2816,2025-10-30,Billing_Edit,3,44.43
USG_720254,CUST_2816,2025-04-13,Dashboard_View,4,57.6
USG_720255,CUST_2816,2025-08-13,Dashboard_View,6,71.82
USG_720256,CUST_2816,2025-04-06,Dashboard_View,4,54.27
USG_720257,CUST_2816,2025-10-01,Export_Csv,6,110.18
USG_720258,CUST_2816,2025-10-07,Dashboard_View,1,87.78
USG_720259,CUST_2816,2025-08-05,Dashboard_View,1,93.26
USG_720260,CUST_2816,2025-11-29,Export_Csv,2,8.91
USG_720261,CUST_2816,2025-10-04,Dashboard_View,1,5.94
USG_720262,CUST_2816,2025-10-20,Team_Invite,4,36.57
USG_720263,CUST_2816,2025-03-27,Api_Post,2,81.26
USG_720264,CUST_2816,2025-06-27,Dashboard_View,3,112.48
USG_720265,CUST_2816,2025-07-15,Export_Csv,1,98.09
USG_720266,CUST_2816,2025-10-18,Dashboard_View,8,57.01
USG_720267,CUST_2816,2025-08-29,Dashboard_View,4,42.2
USG_720268,CUST_2816,2025-05-21,Team_Invite,5,59.37
USG_720269,CUST_2816,2025-09-06,Export_Csv,8,28.86
USG_720270,CUST_2816,2025-10-11,Team_Invite,8,18.74
USG_720271,CUST_2816,2025-05-10,Dashboard_View,6,66.13
USG_720272,CUST_2816,2025-12-08,Team_Invite,8,75.2
USG_720273,CUST_2816,2025-04-13,Export_Csv,6,115.5
USG_720274,CUST_2816,2025-05-16,Api_Post,6,13.93
USG_720275,CUST_2816,2025-04-13,Billing_Edit,2,17.7
USG_720276,CUST_2816,2025-11-21,Team_Invite,2,105.51
USG_720277,CUST_2816,2025-06-15,Unknown,7,89.42
USG_720278,CUST_2816,2025-05-03,Export_Csv,6,45.65
USG_720279,CUST_2816,2025-01-01,Dashboard_View,3,9.24
USG_720280,CUST_2816,2025-07-03,Billing_Edit,3,61.29
USG_720281,CUST_2816,2025-08-05,Api_Post,5,17.53
USG_720282,CUST_2817,2025-08-13,Export_Csv,4,50.53
USG_720283,CUST_2817,2025-07-24,Api_Post,2,86.73
USG_720284,CUST_2817,2025-07-10,Billing_Edit,1,45.82
USG_720285,CUST_2817,2025-05-11,Billing_Edit,3,54.49
USG_720286,CUST_2817,2025-11-12,Api_Post,2,91.02
USG_720287,CUST_2817,2025-10-10,Api_Post,7,53.58
USG_720288,CUST_2817,2025-03-10,Billing_Edit,3,14.0
USG_720289,CUST_2817,2025-04-07,Billing_Edit,1,116.02
USG_720290,CUST_2817,2025-09-30,Team_Invite,5,75.46
USG_720291,CUST_2817,2025-04-22,Export_Csv,4,54.23
USG_720292,CUST_2817,2025-11-01,Billing_Edit,5,16.26
USG_720293,CUST_2817,2025-02-17,Team_Invite,4,52.47
USG_720294,CUST_2817,2025-10-21,Api_Post,8,113.95
USG_720295,CUST_2817,2025-06-15,Billing_Edit,2,54.19
USG_720296,CUST_2817,2025-09-08,Export_Csv,5,24.42
USG_720297,CUST_2817,2025-12-01,Export_Csv,2,60.54
USG_720298,CUST_2817,2025-08-31,Api_Post,1,22.34
USG_720299,CUST_2817,2025-10-31,Team_Invite,5,7.66
USG_720300,CUST_2817,2025-10-14,Team_Invite,2,116.14
USG_720301,CUST_2817,2025-03-16,Unknown,1,51.76
USG_720302,CUST_2817,2025-11-13,Billing_Edit,3,24.48
USG_720303,CUST_2817,2025-05-06,Api_Post,4,60.36
USG_720304,CUST_2817,2025-10-19,Export_Csv,5,26.69
USG_720305,CUST_2817,2025-10-21,Billing_Edit,3,104.22
USG_720306,CUST_2817,2025-03-01,Export_Csv,1,41.73
USG_720307,CUST_2817,2025-12-01,Team_Invite,5,100.29
USG_720308,CUST_2817,2025-07-19,Dashboard_View,3,62.23
USG_720309,CUST_2817,2025-10-10,Team_Invite,3,27.32
USG_720310,CUST_2818,2025-11-24,Team_Invite,3,82.91
USG_720311,CUST_2818,2025-09-09,Api_Post,5,11.42
USG_720312,CUST_2818,2025-08-06,Team_Invite,2,14.17
USG_720313,CUST_2818,2025-01-02,Api_Post,5,35.96
USG_720314,CUST_2818,2025-08-22,Api_Post,3,29.46
USG_720315,CUST_2818,2025-05-15,Team_Invite,8,26.54
USG_720316,CUST_2818,2025-05-28,Export_Csv,1,43.71
USG_720317,CUST_2818,2025-08-05,Export_Csv,2,67.84
USG_720318,CUST_2818,2025-07-19,Team_Invite,5,62.73
USG_720319,CUST_2818,2025-08-21,Billing_Edit,6,26.21
USG_720320,CUST_2818,2025-10-10,Billing_Edit,4,114.75
USG_720321,CUST_2818,2025-10-19,Team_Invite,4,36.94
USG_720322,CUST_2818,2025-12-05,Export_Csv,8,89.46
USG_720323,CUST_2818,2025-08-23,Unknown,2,72.97
USG_720324,CUST_2818,2025-12-09,Team_Invite,7,31.11
USG_720325,CUST_2818,2025-01-06,Team_Invite,3,45.76
USG_720326,CUST_2818,2025-10-03,Team_Invite,1,56.81
USG_720327,CUST_2818,2025-08-12,Team_Invite,1,53.33
USG_720328,CUST_2818,2025-11-24,Api_Post,6,112.81
USG_720329,CUST_2818,2025-03-18,Dashboard_View,1,30.71
USG_720330,CUST_2818,2025-08-24,Api_Post,5,73.05
USG_720331,CUST_2818,2025-03-18,Dashboard_View,2,17.29
USG_720332,CUST_2818,2025-08-14,Billing_Edit,3,111.99
USG_720333,CUST_2818,2025-09-26,Dashboard_View,6,26.01
USG_720334,CUST_2818,2025-06-14,Dashboard_View,6,110.16
USG_720335,CUST_2818,2025-07-23,Export_Csv,6,38.09
USG_720336,CUST_2818,2025-03-05,Api_Post,5,92.36
USG_720337,CUST_2819,2025-01-01,Team_Invite,8,38.23
USG_720338,CUST_2819,2025-03-14,Dashboard_View,3,60.98
USG_720339,CUST_2819,2025-11-01,Billing_Edit,3,31.76
USG_720340,CUST_2819,2025-03-13,Team_Invite,1,26.29
USG_720341,CUST_2819,2025-12-15,Billing_Edit,8,34.34
USG_720342,CUST_2819,2025-12-10,Billing_Edit,1,91.86
USG_720343,CUST_2819,2025-02-17,Billing_Edit,1,17.88
USG_720344,CUST_2819,2025-07-06,Billing_Edit,7,67.16
USG_720345,CUST_2819,2025-02-26,Export_Csv,4,11.64
USG_720346,CUST_2819,2025-07-26,Export_Csv,1,58.13
USG_720347,CUST_2819,2025-06-28,Api_Post,5,18.19
USG_720348,CUST_2819,2025-04-06,Team_Invite,4,55.44
USG_720349,CUST_2819,2025-04-03,Billing_Edit,4,53.95
USG_720350,CUST_2819,2025-10-04,Export_Csv,3,60.53
USG_720351,CUST_2819,2025-03-08,Dashboard_View,1,108.25
USG_720352,CUST_2819,2025-01-11,Team_Invite,4,115.73
USG_720353,CUST_2819,2025-03-03,Billing_Edit,5,77.01
USG_720354,CUST_2819,2025-09-07,Team_Invite,2,10.14
USG_720355,CUST_2819,2025-06-29,Billing_Edit,7,35.81
USG_720356,CUST_2819,2025-08-28,Api_Post,8,108.2
USG_720357,CUST_2819,2025-10-15,Billing_Edit,6,70.82
USG_720358,CUST_2819,2025-06-19,Export_Csv,6,58.28
USG_720359,CUST_2819,2025-06-19,Export_Csv,1,12.46
USG_720360,CUST_2819,2025-05-24,Api_Post,5,52.86
USG_720361,CUST_2819,2025-06-28,Dashboard_View,8,13.61
USG_720362,CUST_2819,2025-03-16,Dashboard_View,3,29.77
USG_720363,CUST_2819,2025-10-30,Export_Csv,8,37.05
USG_720364,CUST_2819,2025-08-01,Team_Invite,1,91.56
USG_720365,CUST_2819,2025-07-27,Export_Csv,1,77.96
USG_720366,CUST_2820,2025-10-06,Api_Post,6,9.28
USG_720367,CUST_2820,2025-04-18,Team_Invite,2,56.53
USG_720368,CUST_2820,2025-04-22,Dashboard_View,5,92.22
USG_720369,CUST_2820,2025-01-15,Api_Post,7,107.04
USG_720370,CUST_2820,2025-01-11,Team_Invite,1,90.79
USG_720371,CUST_2820,2025-05-02,Billing_Edit,7,20.06
USG_720372,CUST_2820,2025-11-24,Billing_Edit,3,101.19
USG_720373,CUST_2820,2025-01-13,Export_Csv,3,77.56
USG_720374,CUST_2820,2025-02-08,Api_Post,3,87.92
USG_720375,CUST_2820,2025-07-11,Dashboard_View,1,12.41
USG_720376,CUST_2820,2025-02-13,Billing_Edit,5,42.53
USG_720377,CUST_2820,2025-04-19,Billing_Edit,6,37.29
USG_720378,CUST_2820,2025-08-26,Billing_Edit,3,47.67
USG_720379,CUST_2820,2025-10-28,Dashboard_View,1,108.47
USG_720380,CUST_2820,2025-08-28,Team_Invite,6,22.89
USG_720381,CUST_2820,2025-02-02,Api_Post,1,43.78
USG_720382,CUST_2820,2025-06-21,Billing_Edit,3,70.67
USG_720383,CUST_2820,2025-08-30,Api_Post,1,41.68
USG_720384,CUST_2820,2025-05-24,Dashboard_View,2,40.06
USG_720385,CUST_2820,2025-04-04,Team_Invite,3,12.15
USG_720386,CUST_2820,2025-08-01,Dashboard_View,8,81.37
USG_720387,CUST_2820,2025-01-01,Export_Csv,5,90.97
USG_720388,CUST_2820,2025-01-06,Export_Csv,3,119.6
USG_720389,CUST_2820,2025-01-20,Api_Post,3,90.81
USG_720390,CUST_2821,2025-12-03,Export_Csv,5,54.33
USG_720391,CUST_2821,2025-04-01,Team_Invite,6,117.81
USG_720392,CUST_2821,2025-09-11,Team_Invite,6,98.89
USG_720393,CUST_2821,2025-04-10,Team_Invite,4,108.81
USG_720394,CUST_2821,2025-01-01,Unknown,8,81.21
USG_720395,CUST_2821,2025-04-27,Api_Post,3,31.97
USG_720396,CUST_2821,2025-06-18,Export_Csv,6,95.32
USG_720397,CUST_2821,2025-06-03,Api_Post,2,104.02
USG_720398,CUST_2821,2025-12-08,Api_Post,4,15.12
USG_720399,CUST_2821,2025-07-22,Team_Invite,3,85.24
USG_720400,CUST_2821,2025-05-05,Export_Csv,6,66.76
USG_720401,CUST_2821,2025-05-22,Api_Post,5,9.85
USG_720402,CUST_2821,2025-11-15,Export_Csv,7,35.42
USG_720403,CUST_2821,2025-06-30,Api_Post,3,65.48
USG_720404,CUST_2821,2025-10-31,Export_Csv,5,20.62
USG_720405,CUST_2821,2025-04-09,Team_Invite,5,8.87
USG_720406,CUST_2821,2025-01-29,Team_Invite,2,105.11
USG_720407,CUST_2821,2025-04-26,Export_Csv,7,100.68
