Subscription_Id,Customer_Id,Plan_Id,Start_Date,End_Date,Status,Subscription_Days
SUB_31343,CUST_3343,p_pro,2025-04-24,2025-12-11,Cancelled,231
SUB_31344,CUST_3344,p_basic,2025-08-06,,Active,0
SUB_31345,CUST_3345,p_pro,2025-03-27,2025-05-11,Cancelled,45
SUB_31346,CUST_3346,p_pro,2025-04-07,2025-09-13,Cancelled,159
SUB_31348,CUST_3348,p_ent,2025-07-19,,Active,0
SUB_31349,CUST_3349,p_basic,2025-11-03,2026-05-23,Cancelled,201
SUB_31350,CUST_3350,p_pro,2025-07-16,2026-01-17,Cancelled,185
SUB_31352,CUST_3352,p_ent,2025-03-29,2025-05-06,Churned,38
SUB_31354,CUST_3354,p_pro,2025-12-01,,Active,0
SUB_31355,CUST_3355,p_pro,2025-09-13,2025-12-13,Churned,91
SUB_31356,CUST_3356,p_ent,2025-12-30,2026-03-17,Cancelled,77
SUB_31357,CUST_3357,p_basic,2025-04-25,,Active,0
SUB_31358,CUST_3358,p_basic,2025-05-15,,Active,0
SUB_31359,CUST_3359,p_pro,2025-10-29,,Active,0
SUB_31360,CUST_3360,p_pro,2025-05-20,2025-11-25,Cancelled,189
SUB_31361,CUST_3361,p_basic,2025-12-06,,Active,0
SUB_31362,CUST_3362,p_ent,2025-05-05,2025-06-09,Cancelled,35
SUB_31363,CUST_3363,p_pro,2025-01-23,,Active,0
SUB_31364,CUST_3364,p_basic,2025-11-08,,Active,0
SUB_31365,CUST_3365,p_basic,2025-05-11,,Active,0
SUB_31366,CUST_3366,p_pro,2025-02-06,,Active,0
SUB_31367,CUST_3367,p_basic,2025-12-09,,Active,0
SUB_31368,CUST_3368,p_basic,2025-12-23,,Active,0
SUB_31369,CUST_3369,p_basic,2025-01-05,2025-02-14,Churned,40
SUB_31370,CUST_3370,p_basic,2025-11-05,2026-02-06,Cancelled,93
SUB_31371,CUST_3371,p_basic,2025-06-20,,Active,0
SUB_31372,CUST_3372,p_pro,2025-06-06,2025-10-21,Churned,137
SUB_31374,CUST_3374,p_basic,2025-01-09,2025-08-23,Churned,226
SUB_31375,CUST_3375,p_basic,2025-03-30,,Active,0
SUB_31376,CUST_3376,p_pro,2025-08-23,,Active,0
SUB_31377,CUST_3377,p_pro,2025-07-30,,Active,0
SUB_31378,CUST_3378,p_pro,2025-02-21,,Active,0
SUB_31379,CUST_3379,p_basic,2025-12-21,2026-06-13,Cancelled,174
SUB_31380,CUST_3380,p_ent,2025-11-23,,Active,0
SUB_31381,CUST_3381,p_ent,2025-05-16,,Active,0
SUB_31382,CUST_3382,p_pro,2025-07-26,2025-08-25,Cancelled,30
SUB_31383,CUST_3383,p_ent,2025-02-23,,Active,0
SUB_31384,CUST_3384,p_ent,2025-09-26,2026-02-18,Cancelled,145
SUB_31385,CUST_3385,p_basic,2025-01-09,,Active,0
SUB_31386,CUST_3386,p_pro,2025-08-17,,Active,0
SUB_31387,CUST_3387,p_basic,2025-02-21,2025-06-08,Churned,107
SUB_31388,CUST_3388,p_pro,2025-03-23,,Active,0
SUB_31389,CUST_3389,p_ent,2025-10-21,,Active,0
SUB_31390,CUST_3390,p_ent,2025-12-19,,Active,0
SUB_31391,CUST_3391,p_basic,2025-05-03,2025-07-31,Churned,89
SUB_31392,CUST_3392,p_pro,2025-11-23,,Active,0
SUB_31393,CUST_3393,p_ent,2025-06-14,2026-02-07,Cancelled,238
SUB_31394,CUST_3394,p_pro,2025-12-09,2026-07-16,Cancelled,219
SUB_31395,CUST_3395,p_ent,2025-12-08,,Active,0
SUB_31396,CUST_3396,p_pro,2025-08-03,,Active,0
SUB_31398,CUST_3398,p_pro,2025-01-08,2025-04-22,Cancelled,104
SUB_31399,CUST_3399,p_ent,2025-09-07,2026-03-30,Cancelled,204
SUB_31400,CUST_3400,p_basic,2025-06-09,,Active,0
SUB_31401,CUST_3401,p_basic,2025-01-03,2025-05-19,Cancelled,136
SUB_31403,CUST_3403,p_ent,2025-08-12,2025-11-03,Churned,83
SUB_31404,CUST_3404,p_ent,2025-11-17,,Active,0
SUB_31405,CUST_3405,p_basic,2025-01-16,,Active,0
SUB_31406,CUST_3406,p_basic,2025-05-30,,Active,0
SUB_31407,CUST_3407,p_pro,2025-08-24,,Active,0
SUB_31408,CUST_3408,p_basic,2025-04-06,,Active,0
SUB_31409,CUST_3409,p_basic,2025-06-12,2026-01-30,Churned,232
SUB_31410,CUST_3410,p_pro,2025-10-16,,Active,0
SUB_31412,CUST_3412,p_ent,2025-02-27,2025-06-03,Churned,96
SUB_31413,CUST_3413,p_ent,2025-10-26,2025-12-21,Cancelled,56
SUB_31415,CUST_3415,p_ent,2025-12-17,,Active,0
SUB_31416,CUST_3416,p_ent,2025-05-07,2025-06-27,Cancelled,51
SUB_31417,CUST_3417,p_pro,2025-12-29,,Active,0
SUB_31418,CUST_3418,p_pro,2025-11-19,,Active,0
SUB_31419,CUST_3419,p_pro,2025-07-19,,Active,0
SUB_31420,CUST_3420,p_ent,2025-08-24,,Active,0
SUB_31421,CUST_3421,p_ent,2025-02-09,,Active,0
SUB_31422,CUST_3422,p_ent,2025-11-28,2025-12-29,Churned,31
SUB_31423,CUST_3423,p_basic,2025-03-27,,Active,0
SUB_31424,CUST_3424,p_ent,2025-01-13,2025-07-14,Cancelled,182
SUB_31425,CUST_3425,p_ent,2025-10-28,,Active,0
SUB_31426,CUST_3426,p_pro,2025-02-28,2025-07-29,Churned,151
SUB_31427,CUST_3427,p_ent,2025-01-08,,Active,0
SUB_31428,CUST_3428,p_basic,2025-05-19,,Active,0
SUB_31429,CUST_3429,p_ent,2025-08-04,,Active,0
SUB_31430,CUST_3430,p_pro,2025-08-14,,Active,0
SUB_31431,CUST_3431,p_pro,2025-06-21,,Active,0
SUB_31432,CUST_3432,p_basic,2025-01-06,,Active,0
SUB_31434,CUST_3434,p_ent,2025-01-07,,Active,0
SUB_31435,CUST_3435,p_pro,2025-08-17,,Active,0
SUB_31436,CUST_3436,p_pro,2025-04-14,2025-11-15,Churned,215
SUB_31437,CUST_3437,p_pro,2025-01-14,,Active,0
SUB_31438,CUST_3438,p_pro,2025-10-28,2025-12-12,Cancelled,45
SUB_31439,CUST_3439,p_ent,2025-12-15,,Active,0
SUB_31440,CUST_3440,p_pro,2025-08-16,,Active,0
SUB_31441,CUST_3441,p_basic,2025-10-06,,Active,0
SUB_31442,CUST_3442,p_ent,2025-05-08,2025-08-18,Cancelled,102
SUB_31443,CUST_3443,p_ent,2025-12-05,,Active,0
SUB_31444,CUST_3444,p_ent,2025-01-21,2025-06-22,Churned,152
SUB_31445,CUST_3445,p_pro,2025-03-06,,Active,0
SUB_31446,CUST_3446,p_ent,2025-05-11,2025-10-14,Churned,156
SUB_31447,CUST_3447,p_ent,2025-10-21,2026-05-15,Churned,206
SUB_31448,CUST_3448,p_basic,2025-02-23,,Active,0
SUB_31449,CUST_3449,p_ent,2025-08-09,,Active,0
SUB_31450,CUST_3450,p_basic,2025-09-29,,Active,0
SUB_31451,CUST_3451,p_ent,2025-10-20,2026-02-17,Cancelled,120
SUB_31452,CUST_3452,p_pro,2025-07-23,,Active,0
SUB_31453,CUST_3453,p_pro,2025-06-03,2025-10-01,Cancelled,120
SUB_31454,CUST_3454,p_ent,2025-06-05,,Active,0
SUB_31455,CUST_3455,p_pro,2025-08-14,2026-03-20,Churned,218
SUB_31456,CUST_3456,p_pro,2025-10-08,,Active,0
SUB_31458,CUST_3458,p_pro,2025-02-25,,Active,0
SUB_31459,CUST_3459,p_basic,2025-01-30,2025-06-06,Cancelled,127
SUB_31460,CUST_3460,p_ent,2025-06-25,,Active,0
SUB_31461,CUST_3461,p_ent,2025-08-27,,Active,0
SUB_31462,CUST_3462,p_pro,2025-04-28,2025-12-02,Churned,218
SUB_31463,CUST_3463,p_pro,2025-03-04,,Active,0
SUB_31464,CUST_3464,p_pro,2025-01-12,,Active,0
SUB_31465,CUST_3465,p_pro,2025-10-27,,Active,0
SUB_31466,CUST_3466,p_basic,2025-10-14,,Active,0
SUB_31468,CUST_3468,p_ent,2025-10-19,2025-12-30,Churned,72
SUB_31469,CUST_3469,p_ent,2025-03-06,,Active,0
SUB_31470,CUST_3470,p_pro,2025-11-16,,Active,0
SUB_31471,CUST_3471,p_ent,2025-01-08,,Active,0
SUB_31472,CUST_3472,p_basic,2025-11-10,,Active,0
SUB_31473,CUST_3473,p_pro,2025-08-09,,Active,0
SUB_31474,CUST_3474,p_basic,2025-04-08,2025-09-01,Cancelled,146
SUB_31475,CUST_3475,p_basic,2025-07-02,2025-08-15,Churned,44
SUB_31477,CUST_3477,p_pro,2025-03-15,,Active,0
SUB_31478,CUST_3478,p_pro,2025-03-27,2025-10-26,Cancelled,213
SUB_31479,CUST_3479,p_pro,2025-10-22,,Active,0
SUB_31480,CUST_3480,p_basic,2025-12-26,,Active,0
SUB_31481,CUST_3481,p_basic,2025-11-29,,Active,0
SUB_31482,CUST_3482,p_pro,2025-06-12,,Active,0
SUB_31483,CUST_3483,p_ent,2025-04-29,,Active,0
SUB_31484,CUST_3484,p_basic,2025-11-15,,Active,0
SUB_31485,CUST_3485,p_pro,2025-01-10,2025-05-15,Churned,125
SUB_31487,CUST_3487,p_basic,2025-08-08,,Active,0
SUB_31488,CUST_3488,p_ent,2025-05-09,,Active,0
SUB_31489,CUST_3489,p_ent,2025-02-06,,Active,0
SUB_31490,CUST_3490,p_basic,2025-10-16,,Active,0
SUB_31491,CUST_3491,p_pro,2025-06-03,2025-07-09,Churned,36
SUB_31492,CUST_3492,p_basic,2025-05-27,,Active,0
SUB_31494,CUST_3494,p_pro,2025-01-25,2025-07-05,Churned,161
SUB_31495,CUST_3495,p_pro,2025-09-30,,Active,0
SUB_31496,CUST_3496,p_ent,2025-07-20,,Active,0
SUB_31497,CUST_3497,p_basic,2025-03-26,2025-11-11,Cancelled,230
SUB_31499,CUST_3499,p_ent,2025-02-09,,Active,0
