subscription_id,customer_id,plan_id,start_date,end_date,status
SUB_31266,CUST_3266,P_PRO ,2025-04-26,,ACT
SUB_31267,CUST_3267,P_PRO ,2025-12-08,2025-11-25,churned
SUB_31268,CUST_3268,P_PRO ,2025-08-25,,ACT
SUB_31269,CUST_3269,p_basic,2025-03-08,,ACT
SUB_31270,CUST_3270,P_PRO ,2025-09-18,,active
SUB_31271,CUST_3271,p_pro,2025-03-07,,active
SUB_31272,CUST_3272,p_basic,2025-08-07,2026-02-15,churned
SUB_31273,CUST_3273,P_PRO ,2025-04-24,2025-04-16,churned
SUB_31274,CUST_3274,p_basic,2025-02-03,2025-05-13,churned
SUB_31275,CUST_3275,p_ent,2025-12-25,,ACT
SUB_31276,CUST_3276,p_pro,2025-04-27,2025-11-19,churned
SUB_31277,CUST_3277,p_pro,2025-12-24,,ACT
SUB_31278,CUST_3278,P_PRO ,2025-04-01,,active
SUB_31279,CUST_3279,p_basic,2025-10-20,,active_plan
SUB_31280,CUST_3280,p_pro,2025-09-19,,active_plan
SUB_31281,CUST_3281,p_pro,2025-08-15,2026-02-28,churned
SUB_31282,CUST_3282,p_ent,2025-04-11,,active_plan
SUB_31283,CUST_3283,p_ent,2025-11-16,2025-12-16,canceled
SUB_31284,CUST_3284,p_basic,2025-09-26,,active_plan
SUB_31285,CUST_3285,P_PRO ,2025-04-16,,active_plan
SUB_31286,CUST_3286,p_pro,2025-12-08,2026-07-09,canceled
SUB_31287,CUST_3287,p_pro,2025-08-31,,active_plan
SUB_31288,CUST_3288,p_pro,2025-07-30,2025-09-22,cancelled
SUB_31289,CUST_3289,p_basic,2025-06-26,,active_plan
SUB_31290,CUST_3290,P_PRO ,2025-06-21,,active
SUB_31291,CUST_3291,p_pro,2025-03-23,2025-05-11,churned
SUB_31292,CUST_3292,p_pro,2025-09-03,,active_plan
SUB_31293,CUST_3293,p_basic,2025-10-28,,active
SUB_31294,CUST_3294,p_basic,2025-09-15,,ACT
SUB_31295,CUST_3295,P_PRO ,2025-07-18,,ACT
SUB_31296,CUST_3296,p_basic,2025-11-29,,ACT
SUB_31297,CUST_3297,p_basic,2025-01-30,2025-05-08,cancelled
SUB_31298,CUST_3298,P_PRO ,2025-09-18,2026-05-15,cancelled
SUB_31299,CUST_3299,p_basic,2025-04-06,,active
SUB_31300,CUST_3300,p_ent,2025-07-26,,active
SUB_31301,CUST_3301,p_pro,2025-09-29,,active
SUB_31302,CUST_3302,p_ent,2025-02-20,,active_plan
SUB_31303,CUST_3303,p_ent,2025-09-05,2026-01-29,canceled
SUB_31304,CUST_3304,p_ent,2025-10-12,,active_plan
SUB_31305,CUST_3305,p_basic,2025-05-03,,active_plan
SUB_31306,CUST_3306,p_basic,2025-07-05,2025-12-08,churned
SUB_31307,CUST_3307,p_ent,2025-05-02,,ACT
SUB_31308,CUST_3308,p_pro,2025-03-20,,ACT
SUB_31309,CUST_3309,P_PRO ,2025-04-12,,ACT
SUB_31310,CUST_3310,P_PRO ,2025-05-12,2025-06-13,cancelled
SUB_31311,CUST_3311,P_PRO ,2025-09-30,2025-11-30,churned
SUB_31312,CUST_3312,p_pro,2025-11-07,2026-01-24,canceled
SUB_31313,CUST_3313,p_basic,2025-07-15,,active
SUB_31314,CUST_3314,p_pro,2025-01-31,,ACT
SUB_31315,CUST_3315,p_basic,2025-10-04,2026-01-04,churned
SUB_31316,CUST_3316,p_pro,2025-08-09,,ACT
SUB_31317,CUST_3317,p_ent,2025-12-27,,active_plan
SUB_31318,CUST_3318,P_PRO ,2025-11-03,,active
SUB_31319,CUST_3319,P_PRO ,2025-02-02,,ACT
SUB_31320,CUST_3320,p_pro,2025-12-28,2026-07-03,churned
SUB_31321,CUST_3321,p_basic,2025-05-13,2025-10-15,canceled
SUB_31322,CUST_3322,p_pro,2025-10-15,2025-09-25,canceled
SUB_31323,CUST_3323,p_basic,2025-04-17,,active
SUB_31324,CUST_3324,p_pro,2025-02-19,,active_plan
SUB_31325,CUST_3325,p_basic,2025-01-15,,active
SUB_31326,CUST_3326,p_basic,2025-06-14,,active
SUB_31327,CUST_3327,p_pro,2025-11-16,,active_plan
SUB_31328,CUST_3328,P_PRO ,2025-03-22,,ACT
SUB_31329,CUST_3329,p_ent,2025-01-15,,ACT
SUB_31330,CUST_3330,p_ent,2025-05-08,,active_plan
SUB_31331,CUST_3331,p_pro,2025-06-02,,active
SUB_31332,CUST_3332,p_ent,2025-08-24,,active_plan
SUB_31333,CUST_3333,p_basic,2025-12-04,,active_plan
SUB_31334,CUST_3334,P_PRO ,2025-12-20,,ACT
SUB_31335,CUST_3335,P_PRO ,2025-10-22,,ACT
SUB_31336,CUST_3336,p_basic,2025-10-09,2026-03-27,canceled
SUB_31337,CUST_3337,p_basic,2025-04-29,2025-11-15,cancelled
SUB_31338,CUST_3338,p_ent,2025-04-22,,ACT
SUB_31339,CUST_3339,P_PRO ,2025-03-21,,active_plan
SUB_31340,CUST_3340,P_PRO ,2025-01-10,2024-12-26,churned
SUB_31341,CUST_3341,p_pro,2025-10-18,,active_plan
SUB_31342,CUST_3342,p_pro,2025-11-23,2026-01-05,cancelled
SUB_31343,CUST_3343,p_pro,2025-04-24,2025-12-11,canceled
SUB_31344,CUST_3344,p_basic,2025-08-06,,ACT
SUB_31345,CUST_3345,P_PRO ,2025-03-27,2025-05-11,cancelled
SUB_31346,CUST_3346,P_PRO ,2025-04-07,2025-09-13,canceled
SUB_31347,CUST_3347,p_pro,2025-02-22,,active_plan
SUB_31348,CUST_3348,p_ent,2025-07-19,,ACT
SUB_31349,CUST_3349,p_basic,2025-11-03,2026-05-23,canceled
SUB_31350,CUST_3350,P_PRO ,2025-07-16,2026-01-17,canceled
SUB_31351,CUST_3351,p_basic,2025-04-16,2025-04-07,cancelled
SUB_31352,CUST_3352,p_ent,2025-03-29,2025-05-06,churned
SUB_31353,CUST_3353,P_PRO ,2025-04-28,2025-04-17,cancelled
SUB_31354,CUST_3354,p_pro,2025-12-01,,ACT
SUB_31355,CUST_3355,P_PRO ,2025-09-13,2025-12-13,churned
SUB_31356,CUST_3356,p_ent,2025-12-30,2026-03-17,cancelled
SUB_31357,CUST_3357,p_basic,2025-04-25,,active
SUB_31358,CUST_3358,p_basic,2025-05-15,,active_plan
SUB_31359,CUST_3359,p_pro,2025-10-29,,ACT
SUB_31360,CUST_3360,p_pro,2025-05-20,2025-11-25,canceled
SUB_31361,CUST_3361,p_basic,2025-12-06,,ACT
SUB_31362,CUST_3362,p_ent,2025-05-05,2025-06-09,cancelled
SUB_31363,CUST_3363,P_PRO ,2025-01-23,,active_plan
SUB_31364,CUST_3364,p_basic,2025-11-08,,ACT
SUB_31365,CUST_3365,p_basic,2025-05-11,,active
SUB_31366,CUST_3366,p_pro,2025-02-06,,active
SUB_31367,CUST_3367,p_basic,2025-12-09,,active
SUB_31368,CUST_3368,p_basic,2025-12-23,,active_plan
SUB_31369,CUST_3369,p_basic,2025-01-05,2025-02-14,churned
SUB_31370,CUST_3370,p_basic,2025-11-05,2026-02-06,canceled
SUB_31371,CUST_3371,p_basic,2025-06-20,,active_plan
SUB_31372,CUST_3372,p_pro,2025-06-06,2025-10-21,churned
SUB_31373,CUST_3373,p_basic,2025-04-04,2025-11-21,cancelled
SUB_31374,CUST_3374,p_basic,2025-01-09,2025-08-23,churned
SUB_31375,CUST_3375,p_basic,2025-03-30,,active
SUB_31376,CUST_3376,P_PRO ,2025-08-23,,ACT
SUB_31377,CUST_3377,p_pro,2025-07-30,,active_plan
SUB_31378,CUST_3378,p_pro,2025-02-21,,active
SUB_31379,CUST_3379,p_basic,2025-12-21,2026-06-13,cancelled
SUB_31380,CUST_3380,p_ent,2025-11-23,,active_plan
SUB_31381,CUST_3381,p_ent,2025-05-16,,ACT
SUB_31382,CUST_3382,P_PRO ,2025-07-26,2025-08-25,canceled
SUB_31383,CUST_3383,p_ent,2025-02-23,,active
SUB_31384,CUST_3384,p_ent,2025-09-26,2026-02-18,cancelled
SUB_31385,CUST_3385,p_basic,2025-01-09,,active
SUB_31386,CUST_3386,p_pro,2025-08-17,,active_plan
SUB_31387,CUST_3387,p_basic,2025-02-21,2025-06-08,churned
SUB_31388,CUST_3388,P_PRO ,2025-03-23,,ACT
SUB_31389,CUST_3389,p_ent,2025-10-21,,active_plan
SUB_31390,CUST_3390,p_ent,2025-12-19,,ACT
SUB_31391,CUST_3391,p_basic,2025-05-03,2025-07-31,churned
SUB_31392,CUST_3392,p_pro,2025-11-23,,active_plan
SUB_31393,CUST_3393,p_ent,2025-06-14,2026-02-07,cancelled
SUB_31394,CUST_3394,P_PRO ,2025-12-09,2026-07-16,cancelled
SUB_31395,CUST_3395,p_ent,2025-12-08,,active
SUB_31396,CUST_3396,P_PRO ,2025-08-03,,ACT
SUB_31397,CUST_3397,P_PRO ,2025-08-13,,ACT
SUB_31398,CUST_3398,P_PRO ,2025-01-08,2025-04-22,canceled
SUB_31399,CUST_3399,p_ent,2025-09-07,2026-03-30,cancelled
SUB_31400,CUST_3400,p_basic,2025-06-09,,active_plan
SUB_31401,CUST_3401,p_basic,2025-01-03,2025-05-19,cancelled
SUB_31402,CUST_3402,p_pro,2025-02-08,,active
SUB_31403,CUST_3403,p_ent,2025-08-12,2025-11-03,churned
SUB_31404,CUST_3404,p_ent,2025-11-17,,active_plan
SUB_31405,CUST_3405,p_basic,2025-01-16,,active_plan
SUB_31406,CUST_3406,p_basic,2025-05-30,,active_plan
SUB_31407,CUST_3407,p_pro,2025-08-24,,ACT
SUB_31408,CUST_3408,p_basic,2025-04-06,,ACT
SUB_31409,CUST_3409,p_basic,2025-06-12,2026-01-30,churned
SUB_31410,CUST_3410,P_PRO ,2025-10-16,,active_plan
SUB_31411,CUST_3411,p_basic,2025-12-08,2025-11-25,canceled
SUB_31412,CUST_3412,p_ent,2025-02-27,2025-06-03,churned
SUB_31413,CUST_3413,p_ent,2025-10-26,2025-12-21,canceled
SUB_31414,CUST_3414,P_PRO ,2025-05-07,2025-04-27,cancelled
SUB_31415,CUST_3415,p_ent,2025-12-17,,active
SUB_31416,CUST_3416,p_ent,2025-05-07,2025-06-27,canceled
SUB_31417,CUST_3417,P_PRO ,2025-12-29,,ACT
SUB_31418,CUST_3418,p_pro,2025-11-19,,active_plan
SUB_31419,CUST_3419,P_PRO ,2025-07-19,,active
SUB_31420,CUST_3420,p_ent,2025-08-24,,active
SUB_31421,CUST_3421,p_ent,2025-02-09,,active_plan
SUB_31422,CUST_3422,p_ent,2025-11-28,2025-12-29,churned
SUB_31423,CUST_3423,p_basic,2025-03-27,,active_plan
SUB_31424,CUST_3424,p_ent,2025-01-13,2025-07-14,cancelled
SUB_31425,CUST_3425,p_ent,2025-10-28,,ACT
SUB_31426,CUST_3426,P_PRO ,2025-02-28,2025-07-29,churned
SUB_31427,CUST_3427,p_ent,2025-01-08,,active
SUB_31428,CUST_3428,p_basic,2025-05-19,,active
SUB_31429,CUST_3429,p_ent,2025-08-04,,active_plan
SUB_31430,CUST_3430,p_pro,2025-08-14,,active
SUB_31431,CUST_3431,p_pro,2025-06-21,,active_plan
SUB_31432,CUST_3432,p_basic,2025-01-06,,ACT
SUB_31433,CUST_3433,P_PRO ,2025-05-07,,ACT
SUB_31434,CUST_3434,p_ent,2025-01-07,,active
SUB_31435,CUST_3435,p_pro,2025-08-17,,active
SUB_31436,CUST_3436,p_pro,2025-04-14,2025-11-15,churned
SUB_31437,CUST_3437,P_PRO ,2025-01-14,,active_plan
SUB_31438,CUST_3438,p_pro,2025-10-28,2025-12-12,cancelled
SUB_31439,CUST_3439,p_ent,2025-12-15,,active_plan
SUB_31440,CUST_3440,p_pro,2025-08-16,,active_plan
SUB_31441,CUST_3441,p_basic,2025-10-06,,active_plan
SUB_31442,CUST_3442,p_ent,2025-05-08,2025-08-18,cancelled
SUB_31443,CUST_3443,p_ent,2025-12-05,,active_plan
SUB_31444,CUST_3444,p_ent,2025-01-21,2025-06-22,churned
SUB_31445,CUST_3445,p_pro,2025-03-06,,active_plan
SUB_31446,CUST_3446,p_ent,2025-05-11,2025-10-14,churned
SUB_31447,CUST_3447,p_ent,2025-10-21,2026-05-15,churned
SUB_31448,CUST_3448,p_basic,2025-02-23,,active_plan
SUB_31449,CUST_3449,p_ent,2025-08-09,,active
SUB_31450,CUST_3450,p_basic,2025-09-29,,active
SUB_31451,CUST_3451,p_ent,2025-10-20,2026-02-17,canceled
SUB_31452,CUST_3452,p_pro,2025-07-23,,ACT
SUB_31453,CUST_3453,p_pro,2025-06-03,2025-10-01,canceled
SUB_31454,CUST_3454,p_ent,2025-06-05,,active_plan
SUB_31455,CUST_3455,p_pro,2025-08-14,2026-03-20,churned
SUB_31456,CUST_3456,p_pro,2025-10-08,,active_plan
SUB_31457,CUST_3457,p_ent,2025-05-07,2025-11-17,churned
SUB_31458,CUST_3458,p_pro,2025-02-25,,active_plan
SUB_31459,CUST_3459,p_basic,2025-01-30,2025-06-06,cancelled
SUB_31460,CUST_3460,p_ent,2025-06-25,,active
SUB_31461,CUST_3461,p_ent,2025-08-27,,active
SUB_31462,CUST_3462,P_PRO ,2025-04-28,2025-12-02,churned
SUB_31463,CUST_3463,P_PRO ,2025-03-04,,active_plan
SUB_31464,CUST_3464,p_pro,2025-01-12,,ACT
SUB_31465,CUST_3465,P_PRO ,2025-10-27,,active_plan
SUB_31466,CUST_3466,p_basic,2025-10-14,,active
SUB_31467,CUST_3467,p_ent,2025-02-22,2025-07-29,cancelled
SUB_31468,CUST_3468,p_ent,2025-10-19,2025-12-30,churned
SUB_31469,CUST_3469,p_ent,2025-03-06,,active
SUB_31470,CUST_3470,P_PRO ,2025-11-16,,ACT
SUB_31471,CUST_3471,p_ent,2025-01-08,,ACT
SUB_31472,CUST_3472,p_basic,2025-11-10,,ACT
SUB_31473,CUST_3473,p_pro,2025-08-09,,ACT
SUB_31474,CUST_3474,p_basic,2025-04-08,2025-09-01,canceled
SUB_31475,CUST_3475,p_basic,2025-07-02,2025-08-15,churned
SUB_31476,CUST_3476,p_ent,2025-03-01,2025-02-20,churned
SUB_31477,CUST_3477,P_PRO ,2025-03-15,,active_plan
SUB_31478,CUST_3478,P_PRO ,2025-03-27,2025-10-26,canceled
SUB_31479,CUST_3479,P_PRO ,2025-10-22,,active
SUB_31480,CUST_3480,p_basic,2025-12-26,,active_plan
SUB_31481,CUST_3481,p_basic,2025-11-29,,active_plan
SUB_31482,CUST_3482,P_PRO ,2025-06-12,,active_plan
SUB_31483,CUST_3483,p_ent,2025-04-29,,ACT
SUB_31484,CUST_3484,p_basic,2025-11-15,,active_plan
SUB_31485,CUST_3485,p_pro,2025-01-10,2025-05-15,churned
SUB_31486,CUST_3486,p_ent,2025-08-09,,active_plan
SUB_31487,CUST_3487,p_basic,2025-08-08,,active
SUB_31488,CUST_3488,p_ent,2025-05-09,,active
SUB_31489,CUST_3489,p_ent,2025-02-06,,active
SUB_31490,CUST_3490,p_basic,2025-10-16,,ACT
SUB_31491,CUST_3491,p_pro,2025-06-03,2025-07-09,churned
SUB_31492,CUST_3492,p_basic,2025-05-27,,ACT
SUB_31493,CUST_3493,P_PRO ,2025-05-04,,ACT
SUB_31494,CUST_3494,p_pro,2025-01-25,2025-07-05,churned
SUB_31495,CUST_3495,P_PRO ,2025-09-30,,ACT
SUB_31496,CUST_3496,p_ent,2025-07-20,,ACT
SUB_31497,CUST_3497,p_basic,2025-03-26,2025-11-11,cancelled
SUB_31498,CUST_3498,p_pro,2025-01-15,,active_plan
SUB_31499,CUST_3499,p_ent,2025-02-09,,active
