customer_id,signup_date,country,industry,company_size,segment
CUST_3395,2025-12-07,UK,Logistics,11-50,small business
CUST_3396,2025-08-02,usa,E-commerce,11-50,Mid-Market
 CUST_3397 ,2025-08-13,united kingdom,Logistics,11-50,small business
CUST_3398,2025-01-06,,Logistics,1-10,mid
CUST_3399,2025-09-07,CA,Finance,51-200,SMB
CUST_3400,2025-06-09,CA,E-commerce,500+,Mid-Market
CUST_3401,2025-01-01,US,E-commerce,11-50,Enterprise
 CUST_3402 ,2025-02-08,usa,Logistics,500+,mid
CUST_3403,2025-08-12,usa,SaaS,1-10,SMB
CUST_3404,2025-11-17,,E-commerce,51-200,mid
CUST_3405,2025-01-16,united kingdom,Finance,1-10,Enterprise
CUST_3406,2025-05-29,US,E-commerce,unknown,small business
CUST_3407,2025-08-22,United States,E-commerce,500+,Enterprise
CUST_3408,2025-04-06,US,E-commerce,1-10,SMB
CUST_3409,2025-06-12,,,51-200,SMB
CUST_3410,2025-10-15,united kingdom,Healthcare,11-50,mid
CUST_3411,2025-12-06,,Logistics,500+,Mid-Market
CUST_3412,2025-02-25,,Logistics,unknown,ENT
CUST_3413,2025-10-26,united kingdom,SaaS,201-500,ENT
CUST_3414,2025-05-06,,,11-50,Mid-Market
CUST_3415,2025-12-16,,,500+,small business
CUST_3416,2025-05-05,,SaaS,unknown,ENT
CUST_3417,2025-12-29,Canada,Finance,unknown,SMB
CUST_3418,2025-11-18,,E-commerce,500+,mid
CUST_3419,2025-07-18,United States,Finance,51-200,mid
CUST_3420,2025-08-22,usa,,unknown,ENT
CUST_3421,2025-02-08,united kingdom,SaaS,11-50,Enterprise
CUST_3422,2025-11-26,usa,,unknown,small business
CUST_3423,2025-03-27,Canada,Finance,11-50,mid
CUST_3424,2025-01-11,Canada,,unknown,SMB
CUST_3425,2025-10-26,united kingdom,Logistics,1-10,Mid-Market
CUST_3426,2025-02-28,Canada,SaaS,201-500,mid
CUST_3427,2025-01-07,CA,Logistics,51-200,SMB
CUST_3428,2025-05-19,,Logistics,1-10,Mid-Market
CUST_3429,2025-08-04,usa,,1-10,small business
CUST_3430,2025-08-14,CA,SaaS,11-50,small business
CUST_3431,2025-06-20,,E-commerce,201-500,small business
CUST_3432,2025-01-05,usa,,unknown,small business
 CUST_3433 ,2025-05-07,usa,Finance,500+,Enterprise
CUST_3434,2025-01-07,US,E-commerce,1-10,mid
CUST_3435,2025-08-16,usa,Logistics,11-50,Mid-Market
CUST_3436,2025-04-12,,Logistics,1-10,small business
CUST_3437,2025-01-14,CA,Healthcare,500+,mid
CUST_3438,2025-10-28,,SaaS,500+,small business
CUST_3439,2025-12-13,usa,SaaS,500+,mid
CUST_3440,2025-08-14,United States,Finance,51-200,mid
CUST_3441,2025-10-05,UK,Finance,1-10,Mid-Market
CUST_3442,2025-05-08,united kingdom,E-commerce,11-50,small business
CUST_3443,2025-12-04,Canada,E-commerce,11-50,Enterprise
CUST_3444,2025-01-20,CA,E-commerce,1-10,mid
CUST_3445,2025-03-06,CA,SaaS,11-50,Mid-Market
CUST_3446,2025-05-10,CA,Finance,1-10,ENT
CUST_3447,2025-10-19,usa,Finance,1-10,mid
CUST_3448,2025-02-22,,,unknown,small business
CUST_3449,2025-08-09,United States,E-commerce,11-50,ENT
CUST_3450,2025-09-27,,,1-10,Mid-Market
CUST_3451,2025-10-20,Canada,Logistics,1-10,SMB
CUST_3452,2025-07-21,CA,Healthcare,11-50,Mid-Market
CUST_3453,2025-06-03,CA,Logistics,unknown,SMB
CUST_3454,2025-06-03,Canada,Finance,unknown,small business
CUST_3455,2025-08-13,United States,E-commerce,500+,small business
CUST_3456,2025-10-08,,E-commerce,1-10,ENT
 CUST_3457 ,2025-05-07,usa,Healthcare,500+,Enterprise
CUST_3458,2025-02-23,,SaaS,1-10,small business
CUST_3459,2025-01-28,united kingdom,SaaS,unknown,SMB
CUST_3460,2025-06-24,united kingdom,E-commerce,201-500,small business
CUST_3461,2025-08-25,CA,E-commerce,500+,small business
CUST_3462,2025-04-28,United States,Finance,11-50,SMB
CUST_3463,2025-03-04,united kingdom,E-commerce,51-200,SMB
CUST_3464,2025-01-10,united kingdom,SaaS,11-50,SMB
CUST_3465,2025-10-26,Canada,Logistics,201-500,Enterprise
CUST_3466,2025-10-14,CA,Logistics,500+,SMB
 CUST_3467 ,2025-02-21,usa,,201-500,mid
CUST_3468,2025-10-19,usa,,500+,SMB
CUST_3469,2025-03-05,usa,Healthcare,500+,Enterprise
CUST_3470,2025-11-15,CA,SaaS,500+,mid
CUST_3471,2025-01-06,CA,Finance,51-200,SMB
CUST_3472,2025-11-08,United States,,51-200,Enterprise
CUST_3473,2025-08-08,US,,unknown,mid
CUST_3474,2025-04-08,Canada,E-commerce,unknown,SMB
CUST_3475,2025-07-01,usa,,51-200,mid
CUST_3476,2025-02-27,CA,Healthcare,201-500,small business
CUST_3477,2025-03-14,united kingdom,Healthcare,11-50,ENT
CUST_3478,2025-03-25,CA,,11-50,Enterprise
CUST_3479,2025-10-22,UK,Healthcare,201-500,Mid-Market
CUST_3480,2025-12-24,US,Healthcare,unknown,Enterprise
CUST_3481,2025-11-28,usa,Healthcare,11-50,small business
CUST_3482,2025-06-11,Canada,Healthcare,11-50,Enterprise
CUST_3483,2025-04-29,united kingdom,SaaS,unknown,Mid-Market
CUST_3484,2025-11-14,US,Logistics,51-200,small business
CUST_3485,2025-01-08,,,11-50,Enterprise
 CUST_3486 ,2025-08-09,United States,Finance,11-50,small business
CUST_3487,2025-08-06,,,500+,mid
CUST_3488,2025-05-08,usa,SaaS,1-10,SMB
CUST_3489,2025-02-04,,Healthcare,1-10,Mid-Market
CUST_3490,2025-10-15,usa,E-commerce,51-200,mid
CUST_3491,2025-06-02,UK,E-commerce,201-500,Mid-Market
CUST_3492,2025-05-27,CA,SaaS,51-200,ENT
 CUST_3493 ,2025-05-04,,Finance,11-50,Enterprise
CUST_3494,2025-01-23,US,Healthcare,500+,Mid-Market
CUST_3495,2025-09-30,United States,SaaS,500+,Mid-Market
CUST_3496,2025-07-19,US,Healthcare,11-50,ENT
CUST_3497,2025-03-25,CA,SaaS,11-50,SMB
 CUST_3498 ,2025-01-13,united kingdom,,51-200,Enterprise
CUST_3499,2025-02-09,,E-commerce,1-10,SMB
CUST_3116,2025-03-11,United States,Finance,201-500,SMB
CUST_3368,2025-12-21,usa,Finance,unknown,Enterprise
CUST_2422,2025-10-01,,SaaS,51-200,ENT
CUST_2413,2025-07-01,CA,,unknown,SMB
CUST_2451,2025-10-18,Canada,Healthcare,51-200,Mid-Market
CUST_2861,2025-01-04,US,Logistics,51-200,SMB
CUST_3063,2025-09-25,United States,,201-500,small business
CUST_2741,2025-06-28,CA,Logistics,unknown,Enterprise
CUST_3272,2025-08-07,Canada,Logistics,unknown,small business
CUST_2259,2025-06-12,United States,Finance,1-10,ENT
 CUST_2888 ,2025-09-20,,,500+,Mid-Market
CUST_3432,2025-01-05,usa,,unknown,small business
CUST_2712,2025-10-16,UK,,1-10,small business
CUST_3382,2025-07-26,usa,Finance,unknown,Enterprise
CUST_2070,2025-07-08,usa,SaaS,201-500,Mid-Market
CUST_3268,2025-08-24,United States,Healthcare,unknown,ENT
CUST_3491,2025-06-02,UK,E-commerce,201-500,Mid-Market
CUST_2607,2025-07-24,,Logistics,unknown,Mid-Market
 CUST_2433 ,2025-05-18,CA,Logistics,11-50,small business
CUST_2051,2025-03-17,UK,Finance,1-10,mid
CUST_3199,2025-11-05,usa,,201-500,SMB
CUST_3128,2025-09-09,UK,Healthcare,11-50,ENT
CUST_3190,2025-05-19,Canada,E-commerce,1-10,SMB
CUST_3249,2025-03-07,,E-commerce,1-10,mid
CUST_3419,2025-07-18,United States,Finance,51-200,mid
CUST_2432,2025-04-07,US,Healthcare,201-500,small business
CUST_3452,2025-07-21,CA,Healthcare,11-50,Mid-Market
CUST_3470,2025-11-15,CA,SaaS,500+,mid
CUST_3234,2025-08-28,CA,E-commerce,1-10,Enterprise
CUST_3281,2025-08-13,US,Finance,500+,mid
CUST_3085,2025-03-21,,Finance,500+,Mid-Market
CUST_2610,2025-07-25,,,11-50,Mid-Market
CUST_3284,2025-09-24,US,Healthcare,1-10,Enterprise
CUST_3041,2025-02-06,UK,E-commerce,201-500,mid
CUST_2220,2025-06-13,US,,51-200,small business
CUST_2339,2025-11-23,united kingdom,,1-10,ENT
CUST_2423,2025-09-14,CA,E-commerce,1-10,Mid-Market
CUST_2428,2025-09-06,UK,Healthcare,500+,mid
CUST_3105,2025-08-10,CA,Finance,51-200,small business
CUST_2076,2025-11-08,UK,Healthcare,11-50,Enterprise
CUST_3391,2025-05-02,usa,E-commerce,11-50,ENT
CUST_2439,2025-04-20,,E-commerce,500+,Mid-Market
CUST_3336,2025-10-07,,Healthcare,1-10,Mid-Market
CUST_2864,2025-08-18,UK,E-commerce,51-200,mid
CUST_3080,2025-04-14,,,201-500,mid
CUST_2354,2025-05-13,United States,E-commerce,11-50,small business
CUST_2365,2025-08-05,,,1-10,small business
CUST_2309,2025-09-06,UK,,51-200,mid
CUST_2736,2025-06-07,Canada,,unknown,ENT
CUST_2998,2025-02-12,,,201-500,Enterprise
